user_ID,course_ID,sememter,grade,display_on_introduction
B09102004,16836,112-1,,False
B09102004,52399,112-1,,False
B09102004,43083,112-1,,False
B10703008,30493,112-1,,False
B10703008,64576,112-1,,False
B10703008,58608,112-1,,False
B10703008,29959,112-1,,True
B09402025,80169,112-1,,True
B09402025,52498,112-1,,False
B09402025,77731,112-1,,False
B09402025,20048,112-1,,True
B09402025,27702,112-1,,False
B09402025,15285,112-1,,True
B09402025,58601,112-1,,True
B07A06005,53399,112-1,,False
B07A06005,18937,112-1,,False
B07A06005,24633,112-1,,True
B07A06005,58791,112-1,,False
B07A06005,27448,112-1,,False
B07A06005,61557,112-1,,True
B09701043,70733,112-1,,False
B09701043,39631,112-1,,False
R10543116,52399,112-1,,True
R10543116,75700,112-1,,True
R10543116,67126,112-1,,True
R10543116,58593,112-1,,True
R10543116,38778,112-1,,False
R10543116,39198,112-1,,False
R10543116,33823,112-1,,False
B10601004,50398,112-1,,False
B10601004,48492,112-1,,True
B10601004,52498,112-1,,True
B10601004,53399,112-1,,False
B10601004,74246,112-1,,True
B10601004,3056,112-1,,False
B11404004,86256,112-1,,False
B11404004,54923,112-1,,True
B11404004,67280,112-1,,True
B11404004,76761,112-1,,False
B11404004,43529,112-1,,False
F09442717,83449,112-1,,True
F09442717,14522,112-1,,True
F09442717,83020,112-1,,True
F09442717,47180,112-1,,True
F09442717,66854,112-1,,True
R10521024,19955,112-1,,True
R10521024,80980,112-1,,False
B09505004,3013,112-1,,False
B09505004,52498,112-1,,True
B09505004,28315,112-1,,True
B09505004,53250,112-1,,True
B09505004,29959,112-1,,False
B09505004,84158,112-1,,False
B09505004,63039,112-1,,True
B10A05014,20034,112-1,,False
B10A05014,46560,112-1,,False
B10A05014,1068,112-1,,False
B10A05014,58601,112-1,,False
R11A22010,64789,112-1,,False
R11A22010,44707,112-1,,False
R11A22010,51391,112-1,,False
R11A22010,96966,112-1,,False
R11A22010,30853,112-1,,True
B10A01119,3031,112-1,,True
B10A01119,95065,112-1,,True
B10A01119,25092,112-1,,True
B10A01119,88018,112-1,,True
B10A01119,40215,112-1,,False
B10A01119,85488,112-1,,True
B10A01119,75265,112-1,,True
B11205007,84204,112-1,,False
B11205007,19196,112-1,,False
B11205007,29223,112-1,,False
B11205007,63728,112-1,,True
B10303040,22144,112-1,,True
B10303040,3036,112-1,,False
B10303040,81317,112-1,,False
B10303040,29338,112-1,,False
B10303040,60059,112-1,,False
B10303040,59615,112-1,,True
B10303040,18222,112-1,,False
B07403082,3037,112-1,,True
B07403082,67688,112-1,,True
B11311068,63943,112-1,,True
B11311068,52834,112-1,,False
B11311068,66968,112-1,,False
B11311068,85488,112-1,,True
B11311068,11990,112-1,,True
B11311068,50754,112-1,,False
B11311068,73919,112-1,,False
B10604025,79340,112-1,,False
B10604025,10165,112-1,,False
B08804093,61467,112-1,,False
B08804093,63224,112-1,,True
B08804093,11032,112-1,,False
B09501018,58331,112-1,,False
B09501018,87606,112-1,,True
B09501018,26855,112-1,,False
B09501018,29959,112-1,,True
B08102055,52498,112-1,,False
B08102055,75265,112-1,,False
B08102055,88634,112-1,,True
B08102055,47424,112-1,,False
B08102055,79903,112-1,,False
B08102055,61467,112-1,,False
B08102055,83995,112-1,,True
B09901152,28094,112-1,,True
B09901152,40345,112-1,,True
B09901152,67988,112-1,,True
B10301040,87844,112-1,,True
B10301040,15997,112-1,,False
B10301040,96008,112-1,,True
B10301040,25909,112-1,,False
B10301040,53399,112-1,,True
B10301040,75265,112-1,,True
B11506023,57872,112-1,,True
B11506023,27028,112-1,,True
B11506023,38010,112-1,,True
B11506023,13861,112-1,,False
B11506023,58601,112-1,,True
B11506023,51343,112-1,,False
B11506023,57023,112-1,,True
B11203076,83591,112-1,,True
B11203076,71187,112-1,,True
B11203076,54923,112-1,,True
B11203076,43597,112-1,,True
B11203076,43778,112-1,,True
B11203076,75256,112-1,,True
B11203076,70290,112-1,,True
B10708312,23580,112-1,,False
B10708312,16219,112-1,,True
B10708312,64388,112-1,,False
B10708312,35346,112-1,,False
B10708312,80169,112-1,,True
B10708312,32271,112-1,,True
B11203082,37237,112-1,,True
B11203082,59676,112-1,,False
R11228015,13243,112-1,,False
R11228015,32967,112-1,,False
R11228015,84204,112-1,,True
R11228015,75369,112-1,,True
D01941014,52498,112-1,,True
D01941014,89559,112-1,,True
D01941014,22962,112-1,,True
D01941014,67146,112-1,,True
B11608024,79438,112-1,,True
B11608024,96013,112-1,,True
B11608024,57192,112-1,,True
B11608024,71982,112-1,,False
B11608024,29959,112-1,,True
B11608024,59760,112-1,,False
B11608024,89318,112-1,,True
B11203057,12608,112-1,,True
B11203057,47376,112-1,,False
B11203057,49765,112-1,,True
B11203057,12001,112-1,,False
B11203057,59760,112-1,,True
B11203057,79574,112-1,,False
B11203057,3046,112-1,,False
B11612125,83630,112-1,,False
B11612125,35113,112-1,,False
B11612125,57805,112-1,,True
B09A05032,84204,112-1,,True
B09A05032,72765,112-1,,False
B09A05032,12149,112-1,,True
B09A05032,38383,112-1,,True
B09A05032,58601,112-1,,True
B09A05032,79831,112-1,,True
B09A05032,55478,112-1,,True
B10708056,64563,112-1,,False
B10708056,62039,112-1,,False
R10948118,22776,112-1,,True
R10948118,12020,112-1,,True
R10948118,1078,112-1,,False
R10948118,25017,112-1,,True
R10948118,79954,112-1,,False
R10948118,40345,112-1,,False
B11101212,52830,112-1,,False
B11101212,42251,112-1,,False
B11101212,79393,112-1,,False
B11101212,89083,112-1,,True
B11101212,84680,112-1,,False
B11101212,84204,112-1,,False
B11101212,76870,112-1,,True
B11700015,69652,112-1,,False
B11700015,70432,112-1,,False
B11700015,39499,112-1,,False
B11700015,73521,112-1,,True
B11700015,62179,112-1,,True
B11700015,57805,112-1,,True
B11700015,55478,112-1,,False
B11406023,37224,112-1,,False
B11406023,48388,112-1,,False
B10302142,96049,112-1,,True
B10302142,66367,112-1,,True
B10705060,53399,112-1,,False
B10705060,62300,112-1,,True
B10705060,35018,112-1,,False
B10705060,36535,112-1,,True
R10248023,89849,112-1,,False
R10248023,55478,112-1,,False
R10248023,29381,112-1,,False
R10248023,40756,112-1,,True
B09404035,3014,112-1,,True
B09404035,48643,112-1,,False
B09404035,67688,112-1,,True
B09404035,3043,112-1,,True
T11306020,50310,112-1,,False
T11306020,23976,112-1,,False
T11306020,76984,112-1,,False
T11306020,24258,112-1,,True
B08104004,80577,112-1,,True
B08104004,28094,112-1,,False
B08104004,58783,112-1,,True
B08104004,43803,112-1,,False
B10701042,82024,112-1,,True
B10701042,37963,112-1,,False
B09703118,44532,112-1,,False
B09703118,72583,112-1,,False
B11503006,63605,112-1,,False
B11503006,33328,112-1,,True
B11503006,29248,112-1,,False
B11503006,27502,112-1,,True
D09B43020,16007,112-1,,True
D09B43020,28094,112-1,,False
D09B43020,31114,112-1,,True
D09B43020,28094,112-1,,False
D09B43020,88391,112-1,,True
R11921025,95007,112-1,,True
R11921025,86267,112-1,,True
R11921025,16701,112-1,,True
R11921025,49025,112-1,,True
R11921025,30667,112-1,,False
R11921025,96692,112-1,,False
R11921025,89318,112-1,,False
B09A01231,87383,112-1,,False
B09A01231,53399,112-1,,True
B09A01231,49426,112-1,,False
B11908015,27502,112-1,,True
B11908015,28094,112-1,,False
R09944015,51862,112-1,,False
R09944015,61351,112-1,,False
R09944015,28094,112-1,,False
R09944015,63672,112-1,,False
B11H01211,74697,112-1,,False
B11H01211,64334,112-1,,True
B11H01211,12172,112-1,,True
B11H01211,28384,112-1,,False
B10703050,10555,112-1,,True
B10703050,62141,112-1,,False
B10703050,66073,112-1,,False
B10703050,79337,112-1,,True
B10703050,39575,112-1,,False
B10703050,88478,112-1,,True
B10703050,72572,112-1,,False
B08703035,26201,112-1,,False
B08703035,46137,112-1,,False
B08703035,53170,112-1,,False
B08703035,37242,112-1,,False
B11611108,78998,112-1,,False
B11611108,30667,112-1,,False
B11611108,33983,112-1,,False
B11611108,67083,112-1,,True
B11611108,57702,112-1,,True
B11611108,75265,112-1,,True
R09B28032,48002,112-1,,False
R09B28032,58601,112-1,,False
R09B28032,75369,112-1,,False
B10A01014,95007,112-1,,False
B10A01014,18839,112-1,,True
B05301040,3016,112-1,,True
B05301040,16689,112-1,,False
B05301040,84752,112-1,,True
R11521016,57133,112-1,,True
R11521016,47767,112-1,,False
R11521016,36623,112-1,,False
R11521016,45712,112-1,,True
R11521016,12172,112-1,,False
R11521016,29959,112-1,,False
R11521016,30014,112-1,,False
B09702605,16671,112-1,,False
B09702605,3046,112-1,,True
B09702605,27256,112-1,,True
B09702605,55478,112-1,,False
B09702605,60609,112-1,,False
B09702605,11773,112-1,,False
B09702605,78998,112-1,,True
B11601011,80337,112-1,,True
B11601011,44140,112-1,,True
B11601011,2003,112-1,,True
B11601011,68561,112-1,,True
B11601011,40396,112-1,,False
B11601011,52498,112-1,,False
B11601011,27338,112-1,,True
B09107055,69574,112-1,,True
B09107055,12356,112-1,,True
B09107055,59077,112-1,,True
B09107055,12291,112-1,,False
B09107055,75265,112-1,,False
R08121026,13451,112-1,,True
R08121026,88154,112-1,,False
R08121026,73743,112-1,,True
R08121026,61571,112-1,,False
R08121026,75265,112-1,,True
R11642039,77985,112-1,,True
R11642039,60091,112-1,,False
R11642039,63598,112-1,,True
R11642039,61467,112-1,,True
R11642039,48452,112-1,,True
R11642039,71530,112-1,,True
R11642039,88652,112-1,,False
R10445024,36868,112-1,,True
R10445024,21302,112-1,,True
R10445024,46374,112-1,,False
R10445024,68105,112-1,,True
R10445024,84963,112-1,,False
R10445024,89700,112-1,,True
R11H42009,87225,112-1,,False
R11H42009,2003,112-1,,False
R11H42009,43534,112-1,,False
R11H42009,75265,112-1,,False
R11H42009,98459,112-1,,True
R11H42009,95026,112-1,,True
R11H42009,3057,112-1,,False
B10202119,78998,112-1,,True
B10202119,32381,112-1,,False
B10202119,12149,112-1,,False
B10602029,77731,112-1,,False
B10602029,59971,112-1,,False
B10602029,50109,112-1,,True
B10602029,54047,112-1,,True
B10602039,36332,112-1,,True
B10602039,35923,112-1,,False
B10602039,67688,112-1,,True
B10602039,59615,112-1,,False
B10602039,60139,112-1,,True
B10602039,84673,112-1,,True
B10A01039,17380,112-1,,False
B10A01039,71033,112-1,,False
B10A01039,44047,112-1,,False
B10A01039,28094,112-1,,True
B10A01039,26671,112-1,,False
B10A01039,17769,112-1,,False
B09601365,72560,112-1,,False
B09601365,76984,112-1,,True
B10708015,28094,112-1,,True
B10708015,25092,112-1,,False
B10708015,58601,112-1,,True
B10708015,68628,112-1,,True
B10404093,11917,112-1,,True
B10404093,30014,112-1,,True
B08A04026,34825,112-1,,False
B08A04026,10659,112-1,,False
B08A04026,84091,112-1,,True
B08A04026,3017,112-1,,True
B08A04026,25909,112-1,,False
B09617054,46233,112-1,,False
B09617054,16219,112-1,,False
B09617054,84673,112-1,,False
B09617054,25092,112-1,,False
B09617054,61467,112-1,,True
B10201037,80903,112-1,,True
B10201037,65554,112-1,,False
B10201037,40345,112-1,,True
B09A02025,54695,112-1,,False
B09A02025,40593,112-1,,True
B09A02025,10163,112-1,,True
B09A02025,77731,112-1,,True
B09A02025,81869,112-1,,False
B09A02025,63547,112-1,,True
B11B03044,40345,112-1,,False
B11B03044,49991,112-1,,True
B11B03044,71546,112-1,,False
B10201011,74433,112-1,,False
B10201011,27256,112-1,,True
B10201011,16909,112-1,,False
B10201011,50630,112-1,,True
B10201011,29302,112-1,,True
B10201011,56764,112-1,,False
B10201011,66258,112-1,,True
B11300047,14786,112-1,,True
B11300047,73601,112-1,,False
B11300047,21302,112-1,,False
B11300047,3045,112-1,,False
B11300047,37457,112-1,,False
B11300047,88159,112-1,,False
B11300047,74073,112-1,,False
B07102115,51405,112-1,,True
B07102115,1004,112-1,,True
B07102115,88634,112-1,,False
B11508024,29515,112-1,,False
B11508024,67688,112-1,,True
B11508024,50310,112-1,,True
B11508024,61992,112-1,,True
F09449019,21480,112-1,,True
F09449019,37489,112-1,,True
B09408004,65395,112-1,,True
B09408004,13837,112-1,,False
B09408004,81692,112-1,,False
B09408004,77213,112-1,,True
B09408004,61997,112-1,,False
B09408004,52895,112-1,,False
B10202006,77976,112-1,,True
B10202006,27494,112-1,,True
B10202006,75642,112-1,,False
R10244026,17090,112-1,,True
R10244026,35434,112-1,,True
R10244026,66566,112-1,,True
R10244026,14231,112-1,,True
R10244026,43630,112-1,,False
R10244026,25092,112-1,,False
R10244026,88841,112-1,,False
B11404119,77529,112-1,,True
B11404119,24190,112-1,,True
B11404119,43821,112-1,,False
B10702021,78998,112-1,,True
B10702021,61760,112-1,,True
B10702021,64101,112-1,,True
B10702021,62788,112-1,,False
B10702021,81310,112-1,,False
B10702021,32016,112-1,,False
B10702021,40396,112-1,,True
R10321012,67688,112-1,,False
R10321012,21353,112-1,,False
R10321012,31755,112-1,,False
R10321012,74487,112-1,,True
R10321012,75265,112-1,,True
R10321012,65011,112-1,,True
B09904015,69624,112-1,,True
B09904015,3050,112-1,,False
B09904015,77583,112-1,,True
B09904015,73756,112-1,,False
B09904015,30733,112-1,,False
R10242043,67200,112-1,,False
R10242043,32731,112-1,,False
R10242043,3040,112-1,,True
R10242043,28639,112-1,,True
B11612037,30127,112-1,,True
B11612037,36526,112-1,,False
B11612037,78110,112-1,,True
B11612037,89503,112-1,,False
B11612037,78335,112-1,,False
B11612037,18058,112-1,,False
R10923009,71421,112-1,,False
R10923009,67852,112-1,,False
R10923009,57805,112-1,,False
R10923009,56615,112-1,,False
B10302160,44664,112-1,,False
B10302160,37602,112-1,,False
R11259015,57805,112-1,,True
R11259015,43529,112-1,,False
B09101004,74502,112-1,,True
B09101004,38753,112-1,,False
B09101004,34830,112-1,,True
B09101004,86687,112-1,,True
B09101004,36551,112-1,,True
B09101004,37936,112-1,,False
B08701068,75700,112-1,,True
B08701068,98392,112-1,,False
B08701068,11300,112-1,,False
B08701068,10183,112-1,,True
B08701068,75265,112-1,,False
B08701068,84596,112-1,,True
B09601011,26802,112-1,,False
B09601011,20597,112-1,,False
B09601011,28094,112-1,,False
B09601011,21833,112-1,,False
B09601011,3052,112-1,,False
B09601011,32485,112-1,,False
B09601011,63598,112-1,,False
R10224047,58428,112-1,,False
R10224047,3016,112-1,,False
R10224047,23626,112-1,,True
R10224047,80659,112-1,,False
R10224047,36333,112-1,,False
R10224047,88216,112-1,,False
R10224047,2005,112-1,,False
B11105004,28096,112-1,,True
B11105004,36061,112-1,,False
B08A04017,84680,112-1,,False
B08A04017,64729,112-1,,True
B08A04017,28094,112-1,,False
B11902037,28094,112-1,,False
B11902037,65011,112-1,,False
B11902037,71598,112-1,,False
B09903044,63547,112-1,,True
B09903044,52498,112-1,,True
B09903044,72697,112-1,,False
B09903044,21476,112-1,,True
B11705026,20340,112-1,,True
B11705026,63598,112-1,,False
B11705026,64494,112-1,,True
B11705026,3012,112-1,,True
B11705026,52399,112-1,,False
B11705026,25092,112-1,,False
B11705026,33328,112-1,,True
B10304204,39874,112-1,,True
B10304204,12084,112-1,,False
B10304204,89119,112-1,,False
B10306035,24262,112-1,,False
B10306035,83132,112-1,,True
B10306035,56010,112-1,,False
B10306035,82620,112-1,,False
R11521029,59757,112-1,,True
R11521029,24336,112-1,,False
R11521029,89045,112-1,,False
R11521029,60307,112-1,,False
R11521029,15772,112-1,,False
B11204025,33205,112-1,,True
B11204025,87093,112-1,,False
B11204025,60991,112-1,,True
B11204025,33952,112-1,,False
B11204025,72697,112-1,,True
B08611052,64941,112-1,,False
B08611052,80169,112-1,,True
B08611052,47546,112-1,,False
B05305005,67243,112-1,,True
B05305005,19292,112-1,,False
B05305005,17380,112-1,,True
B05305005,52498,112-1,,True
R11523039,20340,112-1,,True
R11523039,16064,112-1,,False
R11523039,66367,112-1,,False
R11523039,72697,112-1,,True
R11523039,27435,112-1,,False
R11523039,11917,112-1,,True
R11523039,41557,112-1,,False
B11611079,86949,112-1,,True
B11611079,25092,112-1,,True
B11611079,10489,112-1,,True
B11611079,84204,112-1,,False
B11611079,78998,112-1,,False
B11611079,64576,112-1,,True
B11B02022,51967,112-1,,True
B11B02022,87747,112-1,,False
B11B02022,72353,112-1,,True
B11B02022,72697,112-1,,False
B11B02022,54581,112-1,,False
B11B02022,29959,112-1,,False
R10620016,62869,112-1,,False
R10620016,51593,112-1,,False
R10620016,17578,112-1,,False
B10608015,87690,112-1,,False
B10608015,76785,112-1,,True
B10608015,69731,112-1,,True
B10608015,47180,112-1,,False
B10608015,3007,112-1,,True
B10608015,80947,112-1,,True
B10608015,96011,112-1,,False
B09501046,3034,112-1,,True
B09501046,43140,112-1,,True
B09501046,63547,112-1,,False
B09501046,60444,112-1,,True
B09501046,84204,112-1,,True
B09A02127,85386,112-1,,False
B09A02127,88154,112-1,,True
B08A03076,52498,112-1,,True
B08A03076,52498,112-1,,True
B08A03076,64756,112-1,,True
B08A03076,71049,112-1,,False
B08A03076,22287,112-1,,False
B08A03076,49365,112-1,,True
R10327A03,81405,112-1,,True
R10327A03,63547,112-1,,True
R10327A03,25410,112-1,,True
R10327A03,36061,112-1,,False
R10327A03,41241,112-1,,False
R10327A03,33802,112-1,,False
R10327A03,15577,112-1,,False
B11103057,77731,112-1,,False
B11103057,62886,112-1,,True
B11103057,63547,112-1,,False
B11103057,62057,112-1,,False
B11103057,14229,112-1,,False
B11103057,24709,112-1,,False
B11103057,59760,112-1,,True
B09901010,95007,112-1,,False
B09901010,3040,112-1,,True
B09901010,27730,112-1,,False
B09901010,96969,112-1,,True
B09901010,36165,112-1,,True
B09901010,88803,112-1,,True
B09901010,27854,112-1,,False
B11615014,52498,112-1,,False
B11615014,81837,112-1,,False
B11615014,3033,112-1,,False
B11615014,43535,112-1,,True
B11615014,25092,112-1,,False
B11615014,84204,112-1,,True
B11615014,12418,112-1,,False
R11124051,74347,112-1,,False
R11124051,25092,112-1,,False
R11124051,45195,112-1,,False
R11124051,43617,112-1,,True
R11124051,77314,112-1,,True
B11402084,74374,112-1,,False
B11402084,22607,112-1,,True
B11201039,38255,112-1,,False
B11201039,16370,112-1,,True
B11201039,63598,112-1,,False
B11201039,13297,112-1,,True
B09304016,13293,112-1,,True
B09304016,44880,112-1,,True
B09304016,58864,112-1,,False
B09304016,3015,112-1,,True
B11612070,59615,112-1,,True
B11612070,30385,112-1,,False
B11612070,28094,112-1,,False
B11612070,35972,112-1,,True
B11612070,40396,112-1,,False
B11612070,95103,112-1,,True
B10307039,72574,112-1,,True
B10307039,68277,112-1,,True
B10307039,78471,112-1,,False
B11403020,57805,112-1,,False
B11403020,52498,112-1,,True
B11403020,39976,112-1,,False
B11403020,15365,112-1,,True
B11102159,22256,112-1,,True
B11102159,96983,112-1,,False
B11102159,51915,112-1,,True
B11102159,84329,112-1,,True
B08701212,59760,112-1,,True
B08701212,65602,112-1,,True
B08701212,64249,112-1,,False
B08701212,81303,112-1,,True
B08701212,34233,112-1,,True
B08701212,44140,112-1,,False
B08701212,47376,112-1,,True
B10701119,3035,112-1,,True
B10701119,54375,112-1,,True
B10701119,83953,112-1,,False
B10701119,20340,112-1,,False
B10701119,74401,112-1,,True
B10701119,52171,112-1,,False
B10701119,95026,112-1,,False
B10401010,72170,112-1,,False
B10401010,39976,112-1,,True
B10401010,21214,112-1,,False
B10401010,82844,112-1,,False
B10401010,75369,112-1,,True
B10401010,18293,112-1,,False
B10401010,59673,112-1,,False
B11703039,28826,112-1,,True
B11703039,36858,112-1,,True
B11703039,24492,112-1,,False
B11703039,58037,112-1,,True
B11703039,70807,112-1,,True
B11703039,72749,112-1,,False
B10804081,88947,112-1,,True
B10804081,88813,112-1,,True
B10804081,29435,112-1,,False
B10804081,3046,112-1,,True
B10804081,51391,112-1,,False
B10804081,46279,112-1,,False
B10804081,85279,112-1,,False
R10942208,15812,112-1,,False
R10942208,29959,112-1,,False
B09501240,42060,112-1,,False
B09501240,39113,112-1,,False
B09501240,3031,112-1,,False
B09501240,49848,112-1,,True
B09501240,53399,112-1,,True
B11606033,72137,112-1,,True
B11606033,18700,112-1,,True
B10A03042,50671,112-1,,False
B10A03042,73601,112-1,,True
B09902101,80687,112-1,,False
B09902101,63598,112-1,,False
B09902101,80082,112-1,,True
B09902101,30667,112-1,,True
B09301029,65838,112-1,,True
B09301029,24805,112-1,,True
B09301029,75265,112-1,,True
B09301029,37079,112-1,,True
B09301029,12149,112-1,,False
B09301029,49911,112-1,,True
B09301029,71421,112-1,,True
B09702142,58783,112-1,,False
B09702142,69991,112-1,,True
B09702142,66567,112-1,,False
B09702142,38824,112-1,,False
B09702142,51921,112-1,,True
B09702142,53589,112-1,,False
B09702142,52498,112-1,,False
R11941072,62217,112-1,,True
R11941072,12356,112-1,,True
R11941072,61892,112-1,,True
R11941072,72583,112-1,,True
R11941072,75265,112-1,,True
R11941072,37703,112-1,,True
R11941072,33705,112-1,,True
B09904051,30784,112-1,,False
B09904051,29466,112-1,,False
B09904051,35101,112-1,,False
B09904051,51937,112-1,,False
B09904051,68034,112-1,,True
B09303023,84204,112-1,,False
B09303023,39575,112-1,,False
B09303023,25092,112-1,,True
B09303023,17380,112-1,,False
B09303023,88841,112-1,,True
B09303023,1080,112-1,,False
B09701101,40485,112-1,,False
B09701101,60537,112-1,,True
B09701101,3052,112-1,,False
B11802011,64454,112-1,,True
B11802011,53796,112-1,,True
B11802011,3024,112-1,,False
B11802011,82192,112-1,,False
R11623118,25092,112-1,,True
R11623118,75510,112-1,,True
B09707021,72912,112-1,,False
B09707021,51528,112-1,,False
B09707021,6202,112-1,,False
B09707021,40396,112-1,,True
B09707021,23566,112-1,,True
B09707021,87689,112-1,,False
B09902261,38010,112-1,,True
B09902261,76984,112-1,,False
B09902261,22110,112-1,,False
B09902261,36187,112-1,,True
B09902261,24123,112-1,,False
B09902261,71033,112-1,,False
B11704004,77731,112-1,,False
B11704004,18259,112-1,,False
B11704004,18638,112-1,,True
B11704004,75802,112-1,,False
B11905004,53399,112-1,,False
B11905004,85313,112-1,,False
B11905004,29681,112-1,,True
B11905004,84963,112-1,,True
B11203044,58098,112-1,,True
B11203044,52399,112-1,,False
B11203044,74179,112-1,,True
B11611020,52498,112-1,,True
B11611020,52579,112-1,,True
B11611020,38383,112-1,,False
B11611020,26816,112-1,,False
B09611042,85602,112-1,,False
B09611042,23864,112-1,,True
B09611042,17800,112-1,,False
B09611042,52963,112-1,,True
B09611042,35887,112-1,,True
B09611042,82692,112-1,,False
B11203042,58601,112-1,,True
B11203042,66968,112-1,,False
B11203042,63951,112-1,,True
B11203042,70164,112-1,,True
B11203042,55456,112-1,,False
B11203042,64550,112-1,,True
B11203042,65395,112-1,,True
B10607013,35616,112-1,,True
B10607013,2001,112-1,,True
B10607013,52498,112-1,,True
B10401029,69624,112-1,,True
B10401029,36265,112-1,,False
B10401029,33037,112-1,,True
B10401029,79977,112-1,,False
B10401029,59760,112-1,,False
B10401029,54401,112-1,,False
B10401029,10807,112-1,,False
F09444070,3058,112-1,,False
F09444070,12356,112-1,,False
F09444070,82108,112-1,,True
B09403055,65657,112-1,,True
B09403055,38727,112-1,,False
B09403055,73601,112-1,,True
B09403055,14493,112-1,,False
B11618006,36116,112-1,,False
B11618006,35697,112-1,,False
B11618006,44599,112-1,,False
B11618006,89881,112-1,,True
B11618006,72583,112-1,,False
B11618006,36868,112-1,,False
B10207036,59760,112-1,,False
B10207036,3016,112-1,,True
B10207036,55316,112-1,,True
B10207036,17135,112-1,,False
B07101045,44488,112-1,,True
B07101045,33328,112-1,,False
B07101045,71922,112-1,,True
B07101045,64871,112-1,,False
B11702006,61467,112-1,,False
B11702006,77731,112-1,,True
B11702006,68674,112-1,,False
B11702006,22791,112-1,,True
B11702006,63598,112-1,,False
B11702006,54047,112-1,,False
B11702006,81156,112-1,,False
R10242126,59559,112-1,,False
R10242126,89912,112-1,,False
R10242126,21326,112-1,,True
B10400012,19807,112-1,,True
B10400012,41951,112-1,,True
B10400012,74244,112-1,,True
B10400012,12418,112-1,,False
B11203050,61939,112-1,,False
B11203050,67645,112-1,,False
B11203050,63123,112-1,,True
B10205022,47180,112-1,,False
B10205022,65045,112-1,,False
B11601060,83819,112-1,,True
B11601060,70590,112-1,,True
B11601060,96101,112-1,,True
B11601060,78297,112-1,,False
B11601060,20661,112-1,,False
B11601060,64016,112-1,,False
B09703020,81662,112-1,,True
B09703020,34859,112-1,,False
B09703020,41942,112-1,,True
D03941082,3011,112-1,,True
D03941082,15255,112-1,,True
B11401052,61571,112-1,,False
B11401052,6202,112-1,,True
B11401052,59248,112-1,,True
B11401052,44911,112-1,,True
B11401052,33802,112-1,,False
B11401052,52498,112-1,,True
B11401052,41502,112-1,,True
B11303040,30014,112-1,,False
B11303040,18222,112-1,,True
B11303040,47376,112-1,,True
B11303040,74106,112-1,,True
B11303040,78248,112-1,,True
B11901072,58849,112-1,,False
B11901072,23231,112-1,,False
B11901072,62788,112-1,,False
B11103082,87383,112-1,,True
B11103082,75265,112-1,,False
B11H01041,34660,112-1,,False
B11H01041,47546,112-1,,False
B11H01041,75265,112-1,,False
B11H01041,41557,112-1,,True
B11H01041,77499,112-1,,False
B11H01041,25729,112-1,,False
B09402011,3034,112-1,,False
B09402011,41502,112-1,,False
B09402011,35651,112-1,,False
B08611011,63552,112-1,,True
B08611011,44664,112-1,,True
B08611011,86519,112-1,,True
B08611011,16354,112-1,,True
B08611011,21025,112-1,,True
B08611011,63605,112-1,,True
B08601098,48515,112-1,,True
B08601098,23231,112-1,,False
B08601098,26866,112-1,,False
B08601098,53226,112-1,,True
B08601098,87883,112-1,,True
B08601098,27502,112-1,,True
B08601098,54484,112-1,,True
B10A01346,43693,112-1,,False
B10A01346,75265,112-1,,True
B10A01346,45306,112-1,,True
B10A01346,59615,112-1,,False
B08618023,52549,112-1,,False
B08618023,80169,112-1,,True
B08618023,76230,112-1,,True
B08618023,75351,112-1,,False
B08618023,22695,112-1,,True
R10621004,58849,112-1,,False
R10621004,30667,112-1,,False
B11704011,83003,112-1,,True
B11704011,47034,112-1,,False
B10701231,13352,112-1,,False
B10701231,83931,112-1,,False
B10701231,28014,112-1,,False
B10701231,66381,112-1,,False
B10701231,61941,112-1,,True
F09542127,42011,112-1,,True
F09542127,1070,112-1,,False
F09542127,43140,112-1,,False
F09542127,25092,112-1,,True
R11527030,2004,112-1,,True
R11527030,33370,112-1,,False
R11527030,21068,112-1,,False
R11527030,40593,112-1,,False
R11527030,31715,112-1,,False
R11527030,78006,112-1,,False
B10A02261,48927,112-1,,True
B10A02261,28461,112-1,,True
B10A02261,59461,112-1,,False
B10A02261,24270,112-1,,False
B10A02261,29959,112-1,,False
B10A02261,16962,112-1,,True
B10302100,57805,112-1,,False
B10302100,56659,112-1,,False
B10302100,62321,112-1,,True
B10302100,83591,112-1,,True
B10302100,1078,112-1,,True
R11322021,36433,112-1,,True
R11322021,98009,112-1,,False
R11322021,83243,112-1,,True
B10A07044,69232,112-1,,True
B10A07044,82568,112-1,,False
B10A07044,12532,112-1,,True
B10A07044,56266,112-1,,False
R10528024,64494,112-1,,True
R10528024,24522,112-1,,False
R10528024,21585,112-1,,False
R10528024,33802,112-1,,False
R10528024,48164,112-1,,True
R10528024,52498,112-1,,False
R10528024,59077,112-1,,False
R11943008,83790,112-1,,True
R11943008,87067,112-1,,True
B11201098,95026,112-1,,True
B11201098,70171,112-1,,False
B11201098,13866,112-1,,True
B11201098,3056,112-1,,False
B11405060,59760,112-1,,True
B11405060,46374,112-1,,True
B11201011,14231,112-1,,False
B11201011,18825,112-1,,False
B11201011,62057,112-1,,True
B11201011,75265,112-1,,False
B11201011,32336,112-1,,True
B11201011,80120,112-1,,False
B11201011,3047,112-1,,False
B10302054,41800,112-1,,False
B10302054,26866,112-1,,True
B10107A03,32575,112-1,,True
