,course_ID,course_name,semester,department_ID
5085,77922,專題研究,112-1,5430
5086,79234,專題研究,112-1,5430
5087,71881,專題研究,112-1,5430
5088,78915,專題研究,112-1,5430
5089,61577,專題研究,112-1,5430
5090,43201,專題研究,112-1,5430
5091,19568,專題研究,112-1,5430
5092,30283,專題研究,112-1,5430
5093,14559,專題研究,112-1,5430
5094,65898,專題研究,112-1,5430
5095,31435,專題研究,112-1,5430
5096,63728,專題研究,112-1,5430
5097,17454,專題研究,112-1,5430
5098,72972,專題研究,112-1,5430
5099,70851,專題研究,112-1,5430
5100,80372,專題研究,112-1,5430
5101,37883,專題研究,112-1,5430
5102,69008,專題研究,112-1,5430
5103,73746,應用數學一,112-1,5430
5104,14167,機器學習,112-1,5430
5105,15090,電子學實驗,112-1,5430
5106,11177,電子學實驗,112-1,5430
5107,62310,應用力學實驗一,112-1,5430
5108,57364,應用力學實驗一,112-1,5430
5109,86144,應用力學實驗一,112-1,5430
5110,69499,應用力學實驗二,112-1,5430
5111,87517,動力學,112-1,5430
5112,84656,電磁學,112-1,5430
5113,58428,軟物質實驗技術,112-1,5430
5114,64497,計算材料力學,112-1,5430
5115,67830,多尺度材料力學與計算分析,112-1,5430
5116,52144,彈性力學一,112-1,5430
5117,73726,黏彈性力學,112-1,5430
5118,41361,表面電漿子導論,112-1,5430
5119,54520,微感測器特論,112-1,5430
5121,24171,電漿材料製程技術,112-1,5430
5122,26219,半導體製程中的輸送現象,112-1,5430
5123,18458,基礎系統工程,112-1,5430
5124,22808,流體力學導論,112-1,5430
5125,52311,跨尺度生物力學,112-1,5430
5126,49478,生醫工程特論,112-1,5430
5127,76381,科技溝通與寫作,112-1,5430
5129,85814,工程與人體物理學,112-1,5430
5130,63987,實驗室晶片導論,112-1,5430
5132,61673,論文寫作	,112-1,5440
5133,89048,環境規劃設計實習二 A,112-1,5440
5134,37196,環境規劃設計實習一上,112-1,5440
5135,60636,環境規劃設計實習一上,112-1,5440
5136,23379,環境規劃設計實習一上,112-1,5440
5138,41765,質性研究,112-1,5440
5139,77099,都市及區域經濟發展概論,112-1,5440
5140,15886,規劃與設計史,112-1,5440
5141,80902,自然與城市,112-1,5440
5142,80875,都市聚落與地景,112-1,5440
5143,61628,現代主義與戰後台灣建築,112-1,5440
5144,60548,當代建築,112-1,5440
5145,18880,臺灣城鄉與住宅問題專論,112-1,5440
5146,83145,創新社區設計,112-1,5440
5147,83809,設計方法論,112-1,5440
5152,40584,博士專題研究,112-1,5460
5153,61290,博士專題研究,112-1,5460
5154,68333,博士專題研究,112-1,5460
5155,13090,博士專題研究,112-1,5460
5156,20209,博士專題研究,112-1,5460
5157,81546,專題研究,112-1,5460
5158,15737,專題研究,112-1,5460
5159,40158,專題研究,112-1,5460
5160,45153,專題研究,112-1,5460
5161,59060,專題研究,112-1,5460
5162,58145,專題研究,112-1,5460
5163,95076,專題研究,112-1,5460
5164,42342,專題研究,112-1,5460
5165,59807,專題研究,112-1,5460
5166,45436,專題研究,112-1,5460
5167,57479,專題研究,112-1,5460
5168,43301,專題討論,112-1,5460
5169,11112,跨領域專題討論,112-1,5460
5170,81895,跨領域整合與創新（一）,112-1,5460
5171,22517,科技法律與智財管理概論,112-1,5460
5172,34036,供應鏈生態系管理,112-1,5460
5173,95103,海外專業研修與參訪,112-1,5460
5174,39544,整數與組合最佳化,112-1,5460
5175,35001,最佳化概論,112-1,5460
5176,72527,賽局理論與應用,112-1,5460
5178,42780,時序資料分析,112-1,5460
5179,72558,模擬分析,112-1,5460
5180,81752,隨機過程,112-1,5460
5183,20950,博士專題研究一,112-1,5490
5184,25757,博士專題研究三,112-1,5490
5185,44484,博士專題研究三,112-1,5490
5186,12414,博士專題研究三,112-1,5490
5187,37854,博士專題研究三,112-1,5490
5188,76464,博士專題研究三,112-1,5490
5189,19529,博士專題研究四,112-1,5490
5190,52384,專題討論,112-1,5490
5191,45784,高分子物理,112-1,5490
5192,42727,高分子固態物理,112-1,5490
5193,59826,高等高分子化學,112-1,5490
5194,30545,高分子合成特論,112-1,5490
5195,20125,高分子實驗,112-1,5490
5196,29158,生醫高分子,112-1,5490
5197,74960,奈米生醫材料,112-1,5490
5198,86581,生物高分子科技專論,112-1,5490
5199,87401,碩士專題研究一,112-1,5490
5200,12766,碩士專題研究一,112-1,5490
5201,70336,碩士專題研究一,112-1,5490
5202,30861,碩士專題研究一,112-1,5490
5203,12060,碩士專題研究一,112-1,5490
5204,78287,碩士專題研究一,112-1,5490
5205,71235,碩士專題研究一,112-1,5490
5206,54733,碩士專題研究一,112-1,5490
5207,44314,碩士專題研究一,112-1,5490
5208,47725,碩士專題研究一,112-1,5490
5209,45228,碩士專題研究一,112-1,5490
5210,22468,碩士專題研究二,112-1,5490
5211,11290,碩士專題研究三,112-1,5490
5212,47267,碩士專題研究三,112-1,5490
5213,43300,碩士專題研究三,112-1,5490
5214,26607,碩士專題研究三,112-1,5490
5215,81559,碩士專題研究三,112-1,5490
5216,53361,碩士專題研究三,112-1,5490
5217,54685,碩士專題研究三,112-1,5490
5218,71747,碩士專題研究三,112-1,5490
5219,61619,碩士專題研究三,112-1,5490
5220,80000,學士專題研究一,112-1,5490
5234,24949,企業實習,112-1,5500
5238,47308,奈米科技導論,112-1,5510
5241,75495,高等物理化學一,112-1,5510
5242,44118,永續化學科技導論-國際學程,112-1,5510
5243,45489,博士論文,112-1,5510
5244,50812,分子科學與技術專題研究,112-1,5510
5245,16478,不可逆熱力學及其應用,112-1,5510
5246,34138,專題討論,112-1,5510
5247,27850,書報討論,112-1,5510
5255,59425,書報討論,112-1,5520
5256,65216,專題演講,112-1,5520
5257,55530,實驗室實習,112-1,5520
5258,32010,永續化學科技導論 I,112-1,5520
5259,83486,永續奈米化學特論,112-1,5520
5260,74373,醣化學,112-1,5520
5270,27502,現代農業體驗一,112-1,6000
5271,58601,現代農業體驗一,112-1,6000
5272,30667,現代農業體驗一,112-1,6000
5273,57805,現代農業體驗一,112-1,6000
5274,12418,現代農業體驗二,112-1,6000
5275,67988,現代農業體驗二,112-1,6000
5276,55478,現代農業體驗二,112-1,6000
5277,17380,現代農業體驗二,112-1,6000
5278,86256,現代農業體驗二,112-1,6000
5279,63598,現代農業體驗二,112-1,6000
5280,40345,現代農業體驗二,112-1,6000
5290,75982,普通化學實驗,112-1,6010
5292,60816,服務學習甲,112-1,6010
5293,34244,服務學習乙,112-1,6010
5294,73396,作物科學導論,112-1,6010
5295,69943,試驗設計學,112-1,6010
5296,82447,作物學各論一,112-1,6010
5297,52509,作物學實習一,112-1,6010
5298,72652,作物生理學,112-1,6010
5299,84239,專題討論上,112-1,6010
5300,75738,學士論文上,112-1,6010
5301,85602,學士論文上,112-1,6010
5302,69270,學士論文上,112-1,6010
5303,63852,學士論文上,112-1,6010
5304,82041,專題研究一,112-1,6010
5305,65328,專題研究一,112-1,6010
5306,45600,專題研究一,112-1,6010
5307,26083,專題研究一,112-1,6010
5308,13778,專題研究一,112-1,6010
5309,26739,專題研究一,112-1,6010
5310,54812,專題研究一,112-1,6010
5311,69011,專題研究一,112-1,6010
5312,20340,土壤學,112-1,6010
5313,29266,土壤學實驗,112-1,6010
5314,81127,土壤學實驗,112-1,6010
5315,11701,植物病蟲害防治,112-1,6010
5316,76569,植物病蟲害防治實習,112-1,6010
5317,48763,高等生物統計法一,112-1,6010
5318,22052,作物抗病育種學,112-1,6010
5319,62304,類別資料分析,112-1,6010
5320,53281,植物細胞與組織培養,112-1,6010
5321,32579,植物細胞與組織培養實習,112-1,6010
5322,87657,作物功能基因體學,112-1,6010
5323,71624,生物資訊學導論,112-1,6010
5324,61016,有機農業管理與實務,112-1,6010
5325,69999,植物基因體學,112-1,6010
5326,51637,雜草管理,112-1,6010
5327,36992,香料植物學,112-1,6010
5328,77874,草坪管理與實務,112-1,6010
5329,65765,作物與昆蟲的交互作用,112-1,6010
5330,47376,作物模式,112-1,6010
5331,49952,普通植物學,112-1,6010
5332,16334,植物生理學,112-1,6010
5333,31528,植物生理學實驗,112-1,6010
5334,51241,植物生理學實驗,112-1,6010
5335,71546,生物化學乙上,112-1,6010
5336,82303,生物化學甲上,112-1,6010
5339,28647,普通物理學甲上,112-1,6020
5340,69655,普通物理學實驗一,112-1,6020
5352,50596,服務學習甲,112-1,6020
5353,43601,服務學習乙,112-1,6020
5354,47632,生物環境系統工程,112-1,6020
5355,89138,工程數學一,112-1,6020
5356,15965,環境化學,112-1,6020
5357,77311,流體力學,112-1,6020
5358,51264,工程力學,112-1,6020
5359,77035,產學實習一,112-1,6020
5360,15323,產學實習二,112-1,6020
5361,16645,計算機應用及程式語言,112-1,6020
5362,85197,土壤力學,112-1,6020
5363,19007,專題研究甲一,112-1,6020
5364,38517,專題研究甲一,112-1,6020
5365,20514,專題研究甲一,112-1,6020
5366,32246,專題研究甲一,112-1,6020
5367,66997,專題研究甲一,112-1,6020
5368,11128,專題研究甲一,112-1,6020
5369,67083,專題研究甲一,112-1,6020
5370,35273,專題研究甲一,112-1,6020
5371,34930,專題研究甲一,112-1,6020
5372,79622,專題研究甲一,112-1,6020
5373,20010,專題研究甲一,112-1,6020
5374,18839,專題研究甲一,112-1,6020
5375,27712,專題研究甲一,112-1,6020
5376,84436,專題研究甲一,112-1,6020
5377,61639,專題研究甲一,112-1,6020
5378,77685,專題研究甲一,112-1,6020
5379,43905,專題研究甲一,112-1,6020
5380,50602,專題研究甲一,112-1,6020
5381,31406,專題研究甲一,112-1,6020
5382,67783,地下水流汙染傳輸,112-1,6020
5383,36535,時空資料分析與繪圖,112-1,6020
5384,86174,地下水,112-1,6020
5385,74246,環境流體力學,112-1,6020
5386,11210,生態工程,112-1,6020
5387,37457,環境工程一,112-1,6020
5388,51454,環境影響評估,112-1,6020
5389,87883,環境生物物理學,112-1,6020
5390,64550,渠道水力學,112-1,6020
5391,64249,類神經網路：理論與實務,112-1,6020
5392,30053,景觀生態量測與規劃,112-1,6020
5393,95065,建築能源與環境模擬,112-1,6020
5394,80353,建築環境控制,112-1,6020
5395,45040,農業水資源規劃,112-1,6020
5396,36976,工程、倫理與法律,112-1,6020
5397,26093,水文頻率分析,112-1,6020
5398,26445,綠色工程,112-1,6020
5399,33911,環境微生物,112-1,6020
5400,18058,環境系統最佳化與網流分析,112-1,6020
5401,52189,地面水體污染傳輸模擬,112-1,6020
5402,53643,水文歷程與水會計,112-1,6020
5403,36265,基於神經網路之地下水力試驗分析2,112-1,6020
5404,47898,生態檢核與生態復育學,112-1,6020
5407,30663,普通生物學實驗丙,112-1,6020
5408,37764,普通生物學實驗丙,112-1,6020
5410,86333,普通物理學乙上,112-1,6030
5411,63832,普通物理學實驗一,112-1,6030
5414,73919,分析化學乙上,112-1,6030
5415,75081,分析化學實驗乙上,112-1,6030
5416,74220,有機化學乙上,112-1,6030
5417,86842,有機化學實驗乙上,112-1,6030
5418,69545,物理化學上,112-1,6030
5430,75331,統計學,112-1,6030
5431,85453,服務學習甲,112-1,6030
5432,14410,服務學習乙,112-1,6030
5433,79090,農業化學導論,112-1,6030
5434,83626,土壤學,112-1,6030
5436,69373,土壤學實驗,112-1,6030
5437,31981,土壤學實驗,112-1,6030
5440,62179,土壤化學,112-1,6030
5441,73138,植物生理學,112-1,6030
5442,39048,環境微生物學,112-1,6030
5443,49293,環境微生物學實驗,112-1,6030
5444,82299,分子生物學,112-1,6030
5445,37786,食品化學一,112-1,6030
5446,15357,校外實習,112-1,6030
5447,14346,專題討論,112-1,6030
5448,29459,學士論文上,112-1,6030
5449,64659,學士論文上,112-1,6030
5450,32178,學士論文上,112-1,6030
5451,60035,學士論文上,112-1,6030
5452,17635,學士論文上,112-1,6030
5453,32539,專題研究一,112-1,6030
5454,89015,專題研究一,112-1,6030
5455,46293,專題研究一,112-1,6030
5456,83182,專題研究一,112-1,6030
5457,29703,專題研究一,112-1,6030
5458,63280,專題研究一,112-1,6030
5459,31840,專題研究一,112-1,6030
5460,89123,專題研究一,112-1,6030
5461,49575,食品分析,112-1,6030
5462,88523,食品分析實驗,112-1,6030
5463,64576,食品分析實驗,112-1,6030
5464,58610,食品加工學,112-1,6030
5465,29232,植物養分之攝取與運輸,112-1,6030
5466,49719,農業藥劑,112-1,6030
5467,72912,土壤化學分析,112-1,6030
5468,71049,植物生物技術概論,112-1,6030
5469,51176,分子辨識,112-1,6030
5470,19229,環境毒物學原理,112-1,6030
5471,68105,土壤化學特論,112-1,6030
5472,38233,藥用植物栽培與應用,112-1,6030
5473,13452,植物代謝物生物活性分析,112-1,6030
5474,83254,微生物學特論,112-1,6030
5475,17530,普通生物學乙上,112-1,6030
5476,80290,普通生物學實驗乙上,112-1,6030
5477,52458,普通生物學實驗乙上,112-1,6030
5478,75583,生物化學實驗,112-1,6030
5479,35484,生物化學乙上,112-1,6030
5487,38752,普通物理學乙,112-1,6050
5488,41114,普通物理學實驗一,112-1,6050
5493,68664,分析化學,112-1,6050
5505,74179,服務學習甲,112-1,6050
5506,76267,服務學習乙,112-1,6050
5507,13220,服務學習乙,112-1,6050
5508,95017,樹木學及實習,112-1,6050
5509,68757,林業概論,112-1,6050
5510,64279,林產學,112-1,6050
5511,14628,林產學,112-1,6050
5512,71883,林木生理學,112-1,6050
5513,83801,森林經營學,112-1,6050
5514,88241,森林經營學,112-1,6050
5515,18574,森林環境概論,112-1,6050
5516,34531,木材組織學及實驗,112-1,6050
5517,43447,土砂災害概論,112-1,6050
5518,71982,育林學,112-1,6050
5519,20597,統計學,112-1,6050
5520,32872,應用生成式AI製作VR教案,112-1,6050
5521,16238,遙感探測學,112-1,6050
5522,16242,森林保護學,112-1,6050
5523,87485,森林氣候學及實習,112-1,6050
5524,54181,木材化學及實驗,112-1,6050
5525,73287,木工機械及實習,112-1,6050
5526,58860,木質家具產業概論,112-1,6050
5527,28169,生物多樣性概論,112-1,6050
5528,77445,森林生物多樣性概論,112-1,6050
5529,25398,森林生物多樣性概論,112-1,6050
5530,74250,森林生物多樣性概論,112-1,6050
5531,42635,森林生物多樣性概論,112-1,6050
5532,20506,森林生物多樣性概論,112-1,6050
5533,65732,森林化學儀器分析,112-1,6050
5534,12217,製漿工程學,112-1,6050
5535,41938,專題討論一,112-1,6050
5536,11264,專題討論一,112-1,6050
5537,85957,專題討論一,112-1,6050
5538,74364,專題討論一,112-1,6050
5539,39415,林業環境資源實務,112-1,6050
5540,57305,林業環境資源實務,112-1,6050
5541,68589,學士論文上,112-1,6050
5542,12138,學士論文上,112-1,6050
5543,64855,學士論文上,112-1,6050
5544,82994,學士論文上,112-1,6050
5545,13768,學士論文上,112-1,6050
5546,53382,學士論文上,112-1,6050
5547,25507,木材抽出物,112-1,6050
5548,52693,林產工業之環境污染防治,112-1,6050
5549,70134,社區取向的保育論述與方法,112-1,6050
5550,55422,自然保護區管理,112-1,6050
5552,21667,自然保護區管理實習,112-1,6050
5553,14816,木材形成蛋白質體研究法,112-1,6050
5554,34701,坡地水文學,112-1,6050
5555,24336,探索臺灣:自然環境與資源,112-1,6050
5556,28826,探索臺灣:自然環境與資源,112-1,6050
5557,39096,環境倫理,112-1,6050
5558,44488,氣候變遷與森林生態系,112-1,6050
5559,50129,探索臺灣：自然資源保育與經營管理,112-1,6050
5560,81618,森林療癒概論,112-1,6050
5561,83852,木材膠合劑與複合材料,112-1,6050
5562,76663,土壤有機物管理與碳匯,112-1,6050
5563,64189,森林碳匯與碳權交易,112-1,6050
5564,37485,生態檢核,112-1,6050
5565,55944,植群生態學,112-1,6050
5566,64678,普通植物學,112-1,6050
5567,89050,普通植物學實驗,112-1,6050
5568,62970,普通植物學實驗,112-1,6050
5572,72353,普通化學實驗,112-1,6060
5585,61765,服務學習甲,112-1,6060
5586,83823,服務學習乙,112-1,6060
5587,46979,統計學,112-1,6060
5588,32216,寵物營養,112-1,6060
5589,16019,家禽學,112-1,6060
5591,44045,家禽學實習,112-1,6060
5592,47902,牧場實務技術一,112-1,6060
5593,14868,幹細胞學導論,112-1,6060
5594,45356,乳品學,112-1,6060
5595,14308,乳品學實習,112-1,6060
5596,23303,暑期實習,112-1,6060
5597,89160,動物產品加工廠規劃及管理,112-1,6060
5598,85093,專題研究,112-1,6060
5599,76990,專題研究,112-1,6060
5600,32987,專題研究,112-1,6060
5601,28403,專題研究,112-1,6060
5602,42382,專題研究,112-1,6060
5603,12565,專題討論上,112-1,6060
5604,67842,專題討論上,112-1,6060
5605,45526,專題討論上,112-1,6060
5606,27923,專題討論上,112-1,6060
5607,35535,專題討論上,112-1,6060
5608,14677,專題討論上,112-1,6060
5609,70593,專題討論上,112-1,6060
5610,83619,專題討論上,112-1,6060
5611,42939,動物科學技術導論,112-1,6060
5612,78865,動物解剖生理學上,112-1,6060
5613,41810,動物解剖生理學實習上,112-1,6060
5614,47736,動物生殖學,112-1,6060
5615,35946,動物細胞生物學,112-1,6060
5616,34892,動物營養學,112-1,6060
5617,80874,動物營養學實習,112-1,6060
5618,29639,實驗動物學,112-1,6060
5619,66471,動物資源經營學,112-1,6060
5620,72521,動物行為與福祉,112-1,6060
5621,47810,伴侶動物學,112-1,6060
5622,26201,生物實驗統計方法,112-1,6060
5623,16836,畜產品相關供應鏈實務,112-1,6060
5624,11587,分子生物學,112-1,6060
5633,89473,畜牧學甲,112-1,6070
5634,55424,服務學習甲,112-1,6070
5635,68747,農業經濟概論,112-1,6070
5636,40989,經濟學原理上,112-1,6070
5637,44626,統計學上,112-1,6070
5638,30590,統計學上,112-1,6070
5639,35671,個體經濟學甲上,112-1,6070
5640,14373,總體經濟學甲上,112-1,6070
5641,38551,農企業管理學,112-1,6070
5642,34339,農產價格,112-1,6070
5643,46820,農業金融,112-1,6070
5644,51399,農業法規甲,112-1,6070
5645,85672,農業政策,112-1,6070
5646,49355,農業經濟問題討論上,112-1,6070
5647,10486,中國經濟,112-1,6070
5648,81162,產業關聯論,112-1,6070
5649,51872,高等統計學一,112-1,6070
5650,46469,專題研究一,112-1,6070
5651,77935,專題研究一,112-1,6070
5652,95089,專題研究一,112-1,6070
5653,15231,專題研究一,112-1,6070
5654,28656,專題研究一,112-1,6070
5655,68332,專題研究一,112-1,6070
5656,56846,專題研究一,112-1,6070
5657,41550,氣候變遷衝擊與因應,112-1,6070
5658,73938,企業總裁領導實務,112-1,6070
5659,81310,會計學甲一上,112-1,6070
5660,34500,分析化學實驗,112-1,6080
5673,22581,統計學,112-1,6080
5674,50240,服務學習甲,112-1,6080
5675,67349,服務學習乙,112-1,6080
5676,65226,園場操作與經營一,112-1,6080
5677,77658,園藝學原理,112-1,6080
5678,83211,遺傳學,112-1,6080
5679,27122,植物繁殖,112-1,6080
5680,85780,植物繁殖實習,112-1,6080
5681,20661,蔬菜學,112-1,6080
5682,16900,蔬菜學實習,112-1,6080
5683,23521,花卉學,112-1,6080
5684,34816,常綠果樹及實習一,112-1,6080
5685,39487,景觀設計及實習二,112-1,6080
5686,85366,學士專題研究一,112-1,6080
5687,52706,學士專題研究一,112-1,6080
5688,68839,學士專題研究一,112-1,6080
5689,62965,學士專題研究一,112-1,6080
5690,65752,學士專題研究一,112-1,6080
5691,44220,學士專題研究一,112-1,6080
5692,78345,學士專題研究一,112-1,6080
5693,71999,學士專題研究一,112-1,6080
5694,55456,學士專題研究一,112-1,6080
5695,15841,學士專題研究一,112-1,6080
5696,27802,學士專題研究一,112-1,6080
5697,38887,學士專題研究一,112-1,6080
5698,59698,學士專題實作一,112-1,6080
5699,25110,學士專題實作一,112-1,6080
5700,66049,學士專題實作一,112-1,6080
5701,89328,學士專題實作一,112-1,6080
5702,57172,學士專題實作一,112-1,6080
5703,51309,學士專題實作一,112-1,6080
5704,65422,園產品處理學,112-1,6080
5705,81436,園產品處理學實習,112-1,6080
5706,48981,基本設計及實習,112-1,6080
5707,10964,景觀描繪及實習,112-1,6080
5708,79700,景觀工程學及實習一,112-1,6080
5709,18660,遺傳學實驗,112-1,6080
5710,21631,景觀規劃與實習,112-1,6080
5711,40811,專業實習一,112-1,6080
5712,52740,專業實習一,112-1,6080
5713,54270,專題討論上,112-1,6080
5714,79787,畢業設計一,112-1,6080
5715,29102,畢業設計一,112-1,6080
5716,30565,畢業設計一,112-1,6080
5717,50841,學士論文上,112-1,6080
5720,49200,茶葉製造,112-1,6080
5721,39099,園產品採收後生理學,112-1,6080
5722,69096,園產品採收後生理實驗,112-1,6080
5723,23827,植物基因轉殖,112-1,6080
5724,43907,觀葉植物,112-1,6080
5725,10895,香藥植物之栽培與利用,112-1,6080
5726,16562,飲料作物,112-1,6080
5727,16689,園產品分析與實習一,112-1,6080
5728,44302,國家公園規劃與管理,112-1,6080
5729,38780,基礎植物分子生物學,112-1,6080
5730,46405,電腦輔助景觀設計,112-1,6080
5731,71514,電腦輔助景觀模擬與表現法,112-1,6080
5732,40103,落葉果樹一,112-1,6080
5733,52612,園藝作物分子生物技術專題研究,112-1,6080
5734,31070,食品化學,112-1,6080
5736,28221,普通植物學實驗,112-1,6080
5737,86678,普通植物學實驗,112-1,6080
5738,51821,生物化學實驗,112-1,6080
5743,38201,普通化學實驗,112-1,6090
5756,24707,服務學習甲,112-1,6090
5757,60649,服務學習甲,112-1,6090
5758,75254,服務學習乙,112-1,6090
5759,53905,獸醫寄生虫學及實習,112-1,6090
5760,36578,獸醫寄生虫學及實習,112-1,6090
5761,79393,獸醫解剖學及實習上,112-1,6090
5762,72640,獸醫解剖學及實習上,112-1,6090
5763,81058,實驗動物科學入門,112-1,6090
5764,64016,獸醫生理學上,112-1,6090
5765,75927,動物組織學,112-1,6090
5766,15292,動物組織學,112-1,6090
5767,29861,動物組織學實習,112-1,6090
5768,74685,動物組織學實習,112-1,6090
5769,24410,獸醫病理學及實習上,112-1,6090
5770,65664,獸醫病理學及實習上,112-1,6090
5771,50336,大動物外科手術及實習,112-1,6090
5772,13988,獸醫免疫學,112-1,6090
5773,83554,獸醫藥理學,112-1,6090
5774,32485,獸醫藥理學,112-1,6090
5775,31777,細胞分子生物學,112-1,6090
5776,86611,水產動物疾病學,112-1,6090
5777,22976,水產動物疾病學,112-1,6090
5778,69193,禽病學,112-1,6090
5779,64055,豬病學,112-1,6090
5780,56098,醫院見習,112-1,6090
5781,79564,醫院見習,112-1,6090
5782,21398,專題研究上,112-1,6090
5783,25963,專題研究上,112-1,6090
5784,77499,專題研究上,112-1,6090
5785,75498,專題研究上,112-1,6090
5786,62589,專題研究上,112-1,6090
5787,32809,專題研究上,112-1,6090
5788,43636,專題研究上,112-1,6090
5789,19549,專題研究上,112-1,6090
5790,37522,專題研究上,112-1,6090
5791,41036,專題研究上,112-1,6090
5792,11286,專題研究上,112-1,6090
5793,39701,專題研究上,112-1,6090
5794,74374,專題研究上,112-1,6090
5795,21674,專題研究上,112-1,6090
5796,17012,專題研究上,112-1,6090
5797,17254,專題研究上,112-1,6090
5798,33474,專題研究上,112-1,6090
5799,84538,反芻動物疾病學,112-1,6090
5800,17115,獸醫臨床及影像診斷學,112-1,6090
5801,87844,獸醫公共衛生學及實習,112-1,6090
5802,25248,診療實習一甲,112-1,6090
5803,57570,臨床討論一,112-1,6090
5804,64516,臨床討論一,112-1,6090
5805,60077,屍體解剖一,112-1,6090
5806,57498,屍體解剖一,112-1,6090
5807,76122,獸醫法規與倫理,112-1,6090
5808,51274,學士論文上,112-1,6090
5809,70583,學士論文上,112-1,6090
5810,89599,學士論文上,112-1,6090
5811,81008,學士論文上,112-1,6090
5812,15082,學士論文上,112-1,6090
5813,88652,學士論文上,112-1,6090
5814,12145,學士論文上,112-1,6090
5815,42346,學士論文上,112-1,6090
5816,21382,學士論文上,112-1,6090
5817,60845,學士論文上,112-1,6090
5818,37105,關懷生命愛護動物實習二,112-1,6090
5819,51921,流浪動物醫學入門,112-1,6090
5820,19170,小動物基礎臨床技能,112-1,6090
5821,44884,水產動物組織學一,112-1,6090
5822,16279,禽病防治,112-1,6090
5823,15834,小動物眼科學,112-1,6090
5824,55016,實驗動物病理學實習,112-1,6090
5825,26509,動物用疫苗,112-1,6090
5826,60540,小動物行為醫學,112-1,6090
5827,68999,動物福利科學,112-1,6090
5828,29466,獸醫細菌遺傳學,112-1,6090
5829,44919,獸醫專業領導及管理,112-1,6090
5830,26153,獸醫行政與實務,112-1,6090
5831,58857,小動物臨床腫瘤學,112-1,6090
5832,65838,小動物呼吸胸腔心肺病例與書報討論,112-1,6090
5833,41608,由基礎到臨床：小動物內分泌學特論,112-1,6090
5834,40498,犬五大蟲媒傳染,112-1,6090
5835,51888,住院病例回顧與解析,112-1,6090
5836,32575,臨床研究概論,112-1,6090
5837,44889,伴侶動物復健及物理治療學,112-1,6090
5838,47224,豬病與禽病診斷醫學入門（一）,112-1,6090
5851,50441,服務學習甲,112-1,6100
5852,38299,服務學習乙,112-1,6100
5853,28384,社會學,112-1,6100
5854,36133,傳播學,112-1,6100
5855,72560,營養教育與傳播,112-1,6100
5856,65585,視覺傳播,112-1,6100
5857,52932,社會科學研究方法,112-1,6100
5858,66269,採訪寫作,112-1,6100
5859,40098,數位行銷,112-1,6100
5860,29005,消費者行為,112-1,6100
5861,60819,策展實務,112-1,6100
5862,49212,實習,112-1,6100
5863,40170,實習,112-1,6100
5864,33159,專題研究一,112-1,6100
5865,14580,專題研究一,112-1,6100
5866,30437,專題研究一,112-1,6100
5867,73504,專題研究一,112-1,6100
5868,95010,專題研究一,112-1,6100
5869,16946,統計學與實習上,112-1,6100
5870,70664,個體經濟學原理,112-1,6100
5871,24883,全球化與區域發展,112-1,6100
5872,14903,社區資源調查,112-1,6100
5873,54413,農業智慧財產權,112-1,6100
5874,62219,農鄉發展專題,112-1,6100
5875,95090,鄉村發展,112-1,6100
5876,88486,農業品牌與產業六級化,112-1,6100
5877,36178,自媒體經營與管理,112-1,6100
5880,54342,普通物理學甲上,112-1,6110
5881,74092,普通物理學實驗一,112-1,6110
5893,11300,服務學習甲,112-1,6110
5894,16970,生物機電工程概論,112-1,6110
5895,30016,工程圖學與電腦製圖,112-1,6110
5896,28965,計算機程式語言,112-1,6110
5897,74239,工程用化學,112-1,6110
5898,15016,機率與統計,112-1,6110
5899,79646,工程數學一,112-1,6110
5900,81998,熱力學(一),112-1,6110
5901,75781,應用力學下,112-1,6110
5902,63969,機械工作法實習,112-1,6110
5903,33983,流體力學,112-1,6110
5904,32810,電工學與實習,112-1,6110
5905,38298,感測器原理與應用-機電整合(二),112-1,6110
5906,60409,自動控制,112-1,6110
5907,71722,人工智慧概論,112-1,6110
5908,30499,機電整合與系統設計-機電整合(四),112-1,6110
5909,37735,專題研究,112-1,6110
5910,50674,專題研究,112-1,6110
5911,28506,專題研究,112-1,6110
5912,27177,專題研究,112-1,6110
5913,40078,專題研究,112-1,6110
5914,71941,專題研究,112-1,6110
5915,13086,專題研究,112-1,6110
5916,25601,專題研究,112-1,6110
5917,86741,專題研究,112-1,6110
5918,44401,專題研究,112-1,6110
5919,80312,專題研究,112-1,6110
5920,66722,專題研究,112-1,6110
5921,21787,學士專題一,112-1,6110
5922,78574,學士專題一,112-1,6110
5923,16516,學士專題一,112-1,6110
5924,45562,學士專題一,112-1,6110
5925,33525,學士專題一,112-1,6110
5926,29555,學士專題一,112-1,6110
5927,17659,學士專題一,112-1,6110
5928,31682,學士專題一,112-1,6110
5929,26866,探索式多變量資料分析,112-1,6110
5930,89248,生物系統工程之外國文獻導讀,112-1,6110
5931,51045,機械工作法特論,112-1,6110
5932,78095,雷射加工導論,112-1,6110
5933,27744,未來農業,112-1,6110
5934,37617,資料科學概論,112-1,6110
5935,16458,智慧型控制,112-1,6110
5936,19909,廢棄物處理工程,112-1,6110
5937,28639,生物微機電技術與實務,112-1,6110
5938,25351,再生能源及生物資源循環利用技術,112-1,6110
5939,26285,生物醫學電子與儀表,112-1,6110
5940,58395,生醫資料探勘,112-1,6110
