group_ID,publisher_ID,publish_time,content
8541,B08A07033,2023/10/28 00:10,今天晚上十點開會
20835,R11520012,2023/11/12 13:24,今天晚上八點開會
14201,B10605026,2023/10/10 09:46,今天在露易莎開會
15615,R11A23045,2023/9/20 20:55,今天晚上九點開會
8431,R09622010,2023/9/13 19:38,今天晚上九點半開會
10995,B08703028,2023/10/19 05:56,今天晚上八點半開會
16865,B08319026,2023/12/11 22:30,今天晚上九點開會
10906,R11942009,2023/11/18 14:45,今天在綜合討論室開會
9448,R10A21012,2023/10/18 14:10,今天在系管一樓開會
6539,B08A01204,2023/9/30 11:26,今天在星巴克開會
16250,R11646044,2023/12/8 02:13,今天在綜合討論室開會
14642,R09622013,2023/11/10 17:27,今天在總圖討論室開會
19575,B10601152,2023/10/4 04:36,今天晚上八點半開會
6761,B11101053,2023/11/15 02:14,今天晚上八點開會
14586,R11948037,2023/10/12 11:41,今天在星巴克開會
19232,R10941101,2023/9/20 02:40,今天開會完成報告書
13058,B08501016,2023/11/17 02:27,今天在總圖討論室開會
18884,B11700011,2023/12/6 02:34,今天在綜合討論室開會
16528,R11941046,2023/11/9 04:27,今天討論實作方法
17070,R09621024,2023/9/17 08:33,今天在星巴克開會
17742,B11602355,2023/11/26 06:04,今天在星巴克開會
13380,B10801043,2023/9/24 12:54,今天在總圖討論室開會
4906,R09B21026,2023/9/30 17:01,今天在露易莎開會
15216,B10701108,2023/10/29 01:19,今天晚上八點半開會
17772,R11252126,2023/11/4 16:58,今天晚上八點開會
19697,B08501091,2023/12/12 17:17,今天晚上九點半開會
13288,B11203038,2023/9/29 09:05,今天在綜合討論室開會
16526,B09401003,2023/12/1 10:23,今天晚上八點半開會
14273,B09902004,2023/9/18 04:10,今天在綜合討論室開會
5515,B09901006,2023/11/3 23:38,今天在總圖討論室開會
9126,R11621044,2023/11/2 06:32,今天討論實驗結果
5416,B10707074,2023/11/29 20:57,今天晚上九點半開會
11175,B10309021,2023/11/27 20:42,今天晚上八點開會
335,B09501047,2023/11/3 05:05,今天晚上九點半開會
15685,R11944012,2023/11/6 11:46,今天開會完成報告書
9482,B10A02009,2023/9/29 02:55,今天在星巴克開會
16974,B08A05034,2023/11/16 11:34,今天在系管一樓開會
17192,B09A08003,2023/11/30 21:50,今天在系管一樓開會
14315,B11617052,2023/10/1 21:36,今天在星巴克開會
4722,B11508015,2023/9/15 15:08,今天在星巴克開會
20710,D05942009,2023/10/16 10:19,今天在綜合討論室開會
13208,B08613020,2023/10/13 07:00,今天開會完成報告書
12743,B10208056,2023/10/3 15:03,今天在綜合討論室開會
14677,R11251024,2023/12/11 11:19,今天討論工作分配
17537,B11108006,2023/12/12 02:48,今天開會完成報告書
18646,R10A21070,2023/11/17 03:23,今天在綜合討論室開會
12020,B10700047,2023/10/31 11:19,今天在總圖討論室開會
20799,B10103008,2023/12/7 13:08,今天晚上八點開會
9106,R11523020,2023/10/11 23:40,今天晚上九點半開會
11236,B11602054,2023/10/19 01:07,今天在星巴克開會
4124,B11B02039,2023/12/8 11:49,今天晚上八點開會
17119,B10503035,2023/10/21 04:27,今天晚上九點半開會
5368,B09603042,2023/10/5 07:21,今天討論實作方法
9612,B09101204,2023/9/16 19:29,今天在綜合討論室開會
1894,B11502101,2023/9/30 06:38,今天在總圖討論室開會
11016,R10947052,2023/11/11 03:30,今天在綜合討論室開會
14124,B11102125,2023/11/8 06:16,今天晚上九點開會
11044,B10201240,2023/12/11 04:49,今天晚上八點開會
14506,B11904026,2023/10/27 02:05,今天討論實驗結果
14846,B09702355,2023/9/20 00:30,今天晚上九點開會
1738,B09703026,2023/11/26 02:22,今天晚上八點開會
10221,B07101060,2023/11/5 00:39,今天在總圖討論室開會
2651,B09405033,2023/10/27 09:18,今天在星巴克開會
3767,B08301053,2023/11/22 08:40,今天晚上八點半開會
584,R10522034,2023/10/22 08:24,今天在綜合討論室開會
4638,B10A01057,2023/11/20 23:11,今天在總圖討論室開會
10751,B09502019,2023/11/9 07:23,今天在總圖討論室開會
27,B10301026,2023/10/19 10:14,今天討論實作方法
5458,B10201207,2023/11/20 19:13,今天晚上十點開會
7636,R11944070,2023/11/24 06:59,今天晚上八點半開會
8621,R11644035,2023/10/2 04:44,今天晚上九點開會
13778,B08901066,2023/11/24 03:45,今天討論實作方法
240,R10544011,2023/11/27 06:13,今天晚上十點開會
4106,R11941347,2023/11/7 03:56,今天晚上十點開會
14014,B08612091,2023/9/15 20:44,今天在星巴克開會
2305,B10601025,2023/11/26 20:58,今天在綜合討論室開會
6165,R11641231,2023/12/8 01:52,今天晚上九點開會
7046,R11528023,2023/12/12 00:41,今天在總圖討論室開會
14806,B08501049,2023/11/17 22:34,今天在總圖討論室開會
627,B09404025,2023/12/12 01:43,今天在總圖討論室開會
14747,R10941212,2023/12/3 10:12,今天在系管一樓開會
4588,B08611109,2023/11/12 03:29,今天晚上八點開會
2717,R11122006,2023/10/15 09:32,今天討論報告主題
13955,B11408032,2023/10/10 09:22,今天討論實驗結果
2323,R11441098,2023/9/4 14:03,今天在總圖討論室開會
9820,R10523076,2023/10/21 05:05,今天討論報告主題
10032,B11902087,2023/10/25 11:17,今天討論報告主題
20561,R10922014,2023/12/1 13:48,今天晚上九點半開會
8586,B10503038,2023/10/29 17:13,今天在系管一樓開會
9601,B10205026,2023/12/4 11:55,今天在綜合討論室開會
11854,B09301039,2023/11/26 18:09,今天晚上九點半開會
21318,R10622087,2023/9/24 08:49,今天討論實驗結果
9393,B11603006,2023/10/14 14:59,今天晚上九點開會
12829,B11603049,2023/12/8 16:37,今天開會完成報告書
20468,B08704051,2023/10/8 14:49,今天晚上八點開會
21277,R11523012,2023/11/14 12:21,今天在星巴克開會
14234,B11707055,2023/11/4 21:01,今天晚上八點開會
16442,B10A07019,2023/9/11 07:50,今天在系管一樓開會
12999,R10631060,2023/11/9 10:18,今天討論實作方法
6409,B11400047,2023/10/24 08:45,今天晚上八點開會
7794,B11602159,2023/10/30 11:28,今天討論實作方法
21053,R11922025,2023/10/6 23:24,今天晚上九點半開會
6242,R10527210,2023/11/7 23:47,今天晚上九點半開會
20424,B07201010,2023/10/12 08:04,今天晚上八點開會
6411,B10201060,2023/11/5 01:03,今天晚上八點半開會
7435,B09605004,2023/10/9 13:54,今天開會完成報告書
4320,B11B08312,2023/10/31 17:09,今天在總圖討論室開會
9521,B11601102,2023/9/16 17:27,今天在露易莎開會
17954,R10621039,2023/9/21 19:42,今天討論工作分配
14848,B10803118,2023/12/8 03:47,今天在綜合討論室開會
653,B11H03042,2023/10/18 15:18,今天在星巴克開會
17899,B11501108,2023/10/10 04:05,今天晚上十點開會
13016,B10901068,2023/12/9 08:06,今天晚上九點開會
7297,B08701010,2023/11/27 13:33,今天在總圖討論室開會
5908,B09703020,2023/9/5 23:05,今天在系管一樓開會
3404,B11612083,2023/11/6 13:44,今天討論報告主題
3585,B11611152,2023/11/3 08:49,今天討論實作方法
17080,R11223152,2023/9/10 23:25,今天在綜合討論室開會
14309,B10904016,2023/11/3 00:51,今天晚上十點開會
10343,B10604017,2023/11/13 10:03,今天討論實驗結果
3719,B09705014,2023/9/26 03:15,今天晚上八點開會
13646,B10307054,2023/11/14 17:29,今天晚上八點半開會
11116,B11102100,2023/12/7 14:55,今天在星巴克開會
913,B11705033,2023/9/26 08:00,今天在星巴克開會
14079,B07101119,2023/9/13 20:56,今天在綜合討論室開會
15509,B11301075,2023/9/7 08:43,今天在露易莎開會
15460,B11407039,2023/9/11 13:43,今天晚上十點開會
20069,B11101150,2023/9/9 13:40,今天在露易莎開會
4348,B10401046,2023/10/9 07:26,今天討論實驗結果
18249,B11501056,2023/9/5 09:55,今天在綜合討論室開會
1212,R11527027,2023/10/10 06:51,今天討論實驗結果
3510,B09703039,2023/9/18 15:58,今天在露易莎開會
1028,R11223118,2023/10/14 09:17,今天晚上十點開會
5503,D03948015,2023/9/15 20:30,今天晚上九點半開會
14059,R08121011,2023/9/25 04:11,今天在系管一樓開會
18237,D01946020,2023/9/24 14:15,今天在系管一樓開會
5748,R07229021,2023/11/28 08:09,今天晚上九點半開會
7306,B09907210,2023/12/4 05:30,今天晚上九點半開會
13515,B10303042,2023/11/6 10:51,今天晚上十點開會
17088,R10721091,2023/9/14 08:11,今天討論報告主題
5806,B09904015,2023/11/29 01:48,今天晚上八點半開會
17236,B11401042,2023/11/1 02:12,今天開會完成報告書
1998,R11942605,2023/10/26 07:46,今天晚上十點開會
8360,B09902039,2023/12/5 20:37,今天開會完成報告書
12744,B10601165,2023/11/29 09:05,今天在露易莎開會
5612,B10701143,2023/12/8 00:31,今天在露易莎開會
12792,B11H01022,2023/11/24 16:42,今天開會完成報告書
4527,B10608023,2023/11/9 19:09,今天討論實作方法
9495,B09401119,2023/9/29 07:47,今天討論實驗結果
11330,R11941102,2023/12/8 23:05,今天討論實驗結果
4093,R11251075,2023/9/8 01:55,今天晚上十點開會
4180,B10403036,2023/12/1 20:38,今天開會完成報告書
7393,B11502009,2023/11/15 06:30,今天討論工作分配
9460,B10801097,2023/11/19 03:57,今天在系管一樓開會
6852,B10508015,2023/11/29 06:03,今天晚上八點開會
7389,B08A01031,2023/10/27 07:45,今天在星巴克開會
19525,B10108032,2023/9/18 14:39,今天討論工作分配
12872,B11402002,2023/12/7 07:34,今天開會完成報告書
9428,R09944013,2023/10/18 18:10,今天討論實驗結果
1034,B08303018,2023/12/5 05:11,今天在系管一樓開會
536,B10A03082,2023/11/22 20:20,今天討論實驗結果
12048,B11202150,2023/9/13 03:30,今天討論實作方法
1357,B08303044,2023/9/25 02:41,今天晚上九點半開會
11025,B09903077,2023/10/4 04:06,今天在露易莎開會
11844,F09548004,2023/10/21 07:57,今天在綜合討論室開會
10628,B09A01037,2023/11/12 04:15,今天討論報告主題
10971,B11901120,2023/11/21 19:58,今天討論實驗結果
7323,B11701168,2023/10/19 18:02,今天討論實作方法
16716,B08306044,2023/11/10 14:15,今天開會完成報告書
420,B09309019,2023/10/27 08:00,今天晚上九點開會
17172,B11404034,2023/11/18 21:18,今天晚上九點半開會
21299,B11101014,2023/10/11 18:02,今天在系管一樓開會
14345,B09502102,2023/10/24 08:27,今天晚上九點開會
10397,B10108037,2023/11/4 12:02,今天晚上十點開會
15973,B10302031,2023/11/27 08:42,今天在總圖討論室開會
17730,B10403036,2023/11/14 22:59,今天晚上八點開會
15931,D01941025,2023/10/9 10:27,今天討論實作方法
14858,B11302054,2023/10/26 01:36,今天在系管一樓開會
11979,B08202217,2023/9/6 07:38,今天討論實作方法
14740,B08802217,2023/12/7 18:42,今天討論報告主題
18691,B10307021,2023/12/8 12:10,今天在總圖討論室開會
11028,B08603042,2023/9/6 09:27,今天晚上八點開會
7442,B11101152,2023/10/29 18:51,今天晚上九點開會
8325,R10542083,2023/12/1 03:28,今天討論工作分配
16452,B10601026,2023/9/17 16:33,今天討論實作方法
3440,R10945034,2023/11/16 21:40,今天晚上九點開會
8292,B09902605,2023/10/7 10:25,今天討論工作分配
3636,B11612002,2023/11/10 06:05,今天晚上九點開會
20064,R10722055,2023/10/3 20:14,今天討論實作方法
16460,B10705033,2023/11/11 09:41,今天討論實驗結果
7834,B11402036,2023/11/21 04:29,今天晚上八點開會
15775,B09A02002,2023/10/14 03:34,今天晚上十點開會
4187,B11611152,2023/10/5 19:35,今天晚上八點半開會
15045,B09407044,2023/10/19 22:59,今天晚上九點半開會
14666,D01941014,2023/12/9 20:26,今天開會完成報告書
6657,B07102045,2023/11/14 13:05,今天晚上九點半開會
8421,B10703003,2023/12/8 09:39,今天晚上八點半開會
12903,B09402824,2023/11/7 06:54,今天晚上八點半開會
940,B11617044,2023/11/7 03:40,今天在總圖討論室開會
2565,B10601152,2023/10/23 21:09,今天在露易莎開會
19764,B07101004,2023/11/26 16:35,今天晚上十點開會
9122,B11615004,2023/9/14 12:15,今天在星巴克開會
21045,B10702025,2023/10/29 15:17,今天討論實作方法
11415,F09441102,2023/11/5 11:48,今天討論實驗結果
5016,B09402025,2023/10/11 14:01,今天在系管一樓開會
13521,B10305004,2023/11/24 08:29,今天討論實驗結果
1163,B10401046,2023/9/16 06:51,今天晚上十點開會
1278,B11601026,2023/10/23 07:23,今天討論實作方法
9491,B09901102,2023/10/11 07:02,今天在露易莎開會
5567,B09A02033,2023/9/11 13:52,今天在露易莎開會
18130,R11121039,2023/12/4 13:20,今天晚上十點開會
20263,R10A23044,2023/10/22 23:49,今天討論工作分配
19620,B09508053,2023/10/27 08:13,今天在綜合討論室開會
2854,B11202043,2023/10/6 19:30,今天在系管一樓開會
4603,R11941046,2023/9/25 20:22,今天開會完成報告書
5645,B11301017,2023/10/27 19:46,今天討論實驗結果
17168,B08502043,2023/9/14 08:39,今天討論實驗結果
6277,B09705020,2023/9/18 06:43,今天晚上十點開會
5120,B09A07055,2023/11/16 08:53,今天討論實作方法
20972,B11303116,2023/9/17 03:43,今天開會完成報告書
8272,B10701066,2023/11/29 10:42,今天開會完成報告書
13926,D05946035,2023/9/27 05:55,今天在系管一樓開會
19806,B11202102,2023/10/26 13:35,今天開會完成報告書
4460,B06402101,2023/12/7 11:23,今天晚上十點開會
16679,R11124015,2023/10/22 03:20,今天討論實驗結果
12892,B10A03032,2023/10/28 10:06,今天討論實作方法
2969,R10921365,2023/9/8 17:35,今天晚上八點開會
2005,B07203082,2023/11/24 20:20,今天在總圖討論室開會
8993,B10202009,2023/9/12 06:28,今天在總圖討論室開會
5422,B11106023,2023/11/6 08:05,今天在星巴克開會
15810,B09403050,2023/10/25 00:20,今天開會完成報告書
14610,B10205026,2023/11/2 02:37,今天開會完成報告書
7930,B10503023,2023/10/27 15:58,今天在星巴克開會
11082,R11223036,2023/11/20 23:20,今天晚上八點開會
15434,B09302217,2023/11/26 11:47,今天晚上九點開會
16572,B10701101,2023/10/6 12:16,今天晚上九點半開會
4831,B08201240,2023/9/7 13:31,今天討論實作方法
19418,B09902043,2023/9/6 19:26,今天討論實驗結果
14464,B11902027,2023/9/20 23:40,今天在星巴克開會
8154,B10501072,2023/11/10 14:35,今天討論實作方法
19909,B11208032,2023/10/18 01:15,今天晚上九點開會
19023,B09408015,2023/10/3 10:20,今天討論報告主題
21176,B11206023,2023/9/16 21:27,今天討論實作方法
4982,B11B01061,2023/10/1 21:54,今天晚上九點開會
7878,B09A04011,2023/10/23 04:01,今天討論實作方法
19225,B11601091,2023/11/22 06:26,今天晚上八點開會
9924,B11501061,2023/11/12 14:48,今天討論工作分配
6259,B11201004,2023/11/18 14:06,今天開會完成報告書
10381,B10A01231,2023/9/12 08:42,今天晚上九點開會
1451,B10703032,2023/9/27 22:45,今天在星巴克開會
1325,R10A28032,2023/9/8 12:01,今天討論實作方法
9596,B10705039,2023/12/3 15:58,今天開會完成報告書
5467,B10202129,2023/9/9 02:52,今天討論工作分配
13827,R09621075,2023/9/22 23:15,今天在露易莎開會
18629,B11702151,2023/9/27 21:31,今天在綜合討論室開會
16312,B11700012,2023/11/5 17:51,今天晚上十點開會
16697,B11908015,2023/10/25 20:24,今天討論報告主題
19523,B08701052,2023/11/22 18:24,今天晚上八點開會
10427,B09502010,2023/9/25 17:05,今天討論工作分配
16866,B09401017,2023/12/3 08:26,今天在星巴克開會
5084,B10208024,2023/11/8 01:37,今天晚上九點半開會
13595,B09102010,2023/11/28 08:15,今天晚上八點開會
5669,B11612037,2023/11/25 23:53,今天在星巴克開會
17874,D01945017,2023/11/18 08:39,今天在綜合討論室開會
9680,R11443057,2023/10/15 02:14,今天在綜合討論室開會
2034,R11940012,2023/10/29 03:45,今天在綜合討論室開會
11968,B10202045,2023/9/18 17:38,今天晚上十點開會
19031,R10A29011,2023/9/25 21:38,今天討論實作方法
5708,R10B43077,2023/11/15 02:50,今天在總圖討論室開會
13185,B11501043,2023/10/9 08:03,今天討論實作方法
3246,B11501168,2023/9/29 07:03,今天在系管一樓開會
12044,B10901159,2023/11/17 07:30,今天晚上八點開會
10430,R11522142,2023/10/1 01:16,今天晚上八點開會
2524,R11944012,2023/12/2 00:06,今天晚上八點半開會
319,B10804017,2023/9/26 12:49,今天在總圖討論室開會
19978,B11603020,2023/11/22 03:36,今天在綜合討論室開會
1950,B10307020,2023/9/8 16:56,今天討論報告主題
5314,B11107033,2023/11/20 13:58,今天討論實作方法
20101,R07229021,2023/11/17 02:32,今天討論實作方法
17535,B10A03050,2023/11/5 16:02,今天在總圖討論室開會
12439,B11901016,2023/9/19 07:17,今天討論實作方法
16823,B11H02101,2023/10/20 11:58,今天晚上八點開會
9130,B10903003,2023/11/1 02:21,今天晚上八點開會
11195,B10108053,2023/9/11 07:44,今天晚上九點開會
1487,B11613015,2023/11/13 04:47,今天晚上八點開會
8841,B11612125,2023/11/2 05:35,今天晚上十點開會
2675,B05301016,2023/10/22 09:23,今天在露易莎開會
11879,B10202037,2023/10/15 06:26,今天在系管一樓開會
18426,B11700039,2023/10/12 13:29,今天晚上十點開會
10838,B10902339,2023/9/10 08:20,今天在系管一樓開會
10471,B10302010,2023/10/1 13:36,今天討論報告主題
16010,B11301239,2023/9/8 07:51,今天討論實作方法
3839,B11401092,2023/10/17 21:27,今天在總圖討論室開會
8546,B08613020,2023/11/18 11:19,今天討論工作分配
14519,B09108312,2023/9/27 17:49,今天在星巴克開會
4789,B10601015,2023/11/9 13:10,今天在綜合討論室開會
5147,B10202002,2023/10/14 12:12,今天開會完成報告書
11188,B12111047,2023/11/2 09:41,今天在露易莎開會
12198,B10801013,2023/9/22 13:00,今天在綜合討論室開會
19502,R10521070,2023/9/24 23:24,今天討論實驗結果
6044,F08528024,2023/10/6 20:36,今天討論工作分配
6675,B09807210,2023/11/8 01:27,今天討論實驗結果
7356,B11601031,2023/10/8 10:49,今天在總圖討論室開會
12878,B11102126,2023/11/10 10:44,今天在綜合討論室開會
4176,B07A03028,2023/11/4 16:40,今天討論實作方法
1556,B11701153,2023/12/3 23:08,今天晚上九點半開會
4412,B10701240,2023/9/6 05:49,今天在系管一樓開會
559,B11102119,2023/9/9 22:13,今天在總圖討論室開會
19732,B10107021,2023/10/19 16:09,今天討論實作方法
1473,B09408004,2023/11/2 17:58,今天在系管一樓開會
18524,B08702638,2023/11/11 14:13,今天晚上八點半開會
14840,F09542339,2023/12/3 07:20,今天討論實驗結果
17049,B09404003,2023/10/2 18:59,今天在綜合討論室開會
2054,B11701048,2023/10/20 20:41,今天晚上九點半開會
6136,R10924034,2023/11/2 23:09,今天在星巴克開會
17678,B08103082,2023/9/13 02:35,今天晚上九點開會
7665,D05947210,2023/10/29 07:29,今天討論工作分配
519,B11601204,2023/10/12 16:46,今天在星巴克開會
19704,B11101066,2023/10/3 03:39,今天討論實作方法
7908,R09622142,2023/12/8 06:01,今天晚上九點開會
13053,B10709021,2023/11/4 12:56,今天晚上九點開會
8200,B11403057,2023/11/6 07:10,今天討論實作方法
3103,B11611011,2023/11/27 08:38,今天開會完成報告書
469,B10607210,2023/10/5 12:41,今天晚上九點半開會
2927,B10907074,2023/11/8 04:06,今天在總圖討論室開會
12463,B08A03003,2023/11/6 14:11,今天討論報告主題
14799,B08101010,2023/10/7 05:51,今天討論實驗結果
9390,R11251024,2023/10/1 11:37,今天晚上十點開會
5423,B11615004,2023/12/3 19:17,今天晚上八點開會
9206,R10B44011,2023/9/5 21:21,今天討論實驗結果
5360,B11401073,2023/11/5 00:25,今天晚上九點半開會
11322,B10301152,2023/11/21 15:03,今天討論報告主題
11158,R11126028,2023/11/23 10:05,今天討論工作分配
15105,B11901037,2023/9/12 05:00,今天晚上八點開會
20146,R11521098,2023/11/26 06:55,今天晚上十點開會
3688,B11408003,2023/11/29 22:41,今天討論工作分配
11061,B10702043,2023/9/4 12:25,今天討論報告主題
19791,B11701309,2023/11/28 14:50,今天開會完成報告書
7711,B11401003,2023/12/5 23:10,今天晚上九點開會
4199,B09901043,2023/11/17 15:14,今天晚上九點半開會
12391,R10442045,2023/11/29 16:30,今天在總圖討論室開會
11189,R09622010,2023/11/27 19:55,今天討論工作分配
4251,B11103018,2023/10/16 16:24,今天晚上九點半開會
2256,B10101102,2023/9/29 05:07,今天討論實作方法
9870,R11223118,2023/10/19 06:37,今天討論報告主題
4176,B07A03028,2023/11/16 16:45,今天討論實驗結果
13396,B10701004,2023/12/9 00:32,今天在星巴克開會
5839,B09404093,2023/9/25 08:37,今天晚上八點開會
19108,B10702142,2023/11/26 12:19,今天在露易莎開會
3224,R11643142,2023/9/24 18:05,今天晚上八點半開會
5851,B10402302,2023/10/30 23:42,今天在系管一樓開會
9963,R11940011,2023/10/30 20:02,今天在露易莎開會
484,B10403055,2023/11/7 22:14,今天在露易莎開會
15808,B11502055,2023/11/9 23:31,今天討論實驗結果
19951,R11125033,2023/10/25 08:11,今天討論報告主題
14928,B11401029,2023/11/7 08:35,今天在系管一樓開會
11698,F10943026,2023/10/22 00:38,今天在露易莎開會
3584,B09603035,2023/12/5 19:26,今天在系管一樓開會
3540,B08317044,2023/10/28 08:59,今天在綜合討論室開會
7333,B08701152,2023/11/18 21:11,今天討論實作方法
3263,R10148025,2023/9/12 19:52,今天在系管一樓開會
16973,B08807023,2023/11/11 11:04,今天晚上九點開會
8010,B10701259,2023/9/8 20:25,今天晚上九點半開會
7042,B08502028,2023/12/11 11:30,今天晚上九點開會
1525,B11305022,2023/11/8 23:12,今天在綜合討論室開會
8225,B09501211,2023/9/21 18:03,今天晚上九點開會
15143,B07108004,2023/9/19 15:39,今天在星巴克開會
20227,R10621016,2023/10/3 23:56,今天晚上八點半開會
13058,B08501016,2023/12/7 14:09,今天晚上八點開會
3363,B09403003,2023/10/30 13:00,今天晚上八點開會
12357,R10641231,2023/10/8 15:07,今天晚上十點開會
9724,B08A01309,2023/11/3 16:56,今天討論報告主題
459,B11603006,2023/10/1 20:49,今天在系管一樓開會
13134,B09901047,2023/9/19 01:39,今天開會完成報告書
17296,D10622054,2023/9/20 18:31,今天晚上十點開會
17270,R08121011,2023/11/25 15:29,今天晚上九點開會
6212,R11251159,2023/11/17 12:29,今天晚上九點開會
13025,R10243118,2023/11/16 09:26,今天討論工作分配
9015,R11326023,2023/10/1 03:14,今天晚上九點半開會
5731,D10622208,2023/11/1 16:54,今天討論實作方法
2873,D03943150,2023/11/29 14:52,今天在綜合討論室開會
8420,R11522002,2023/11/12 02:57,今天討論工作分配
17545,B08603042,2023/9/30 19:26,今天在總圖討論室開會
14689,B09904011,2023/11/8 17:33,今天在露易莎開會
19980,R11943010,2023/12/8 07:33,今天討論報告主題
7078,R11943026,2023/9/29 04:02,今天討論實作方法
5015,R11221102,2023/12/12 07:52,今天討論實作方法
7502,B09306044,2023/10/28 21:32,今天討論實作方法
8515,B11703036,2023/12/2 15:16,今天晚上九點開會
3834,B09A04011,2023/11/29 05:40,今天討論實驗結果
4717,R11947013,2023/12/4 06:22,今天在綜合討論室開會
7071,B10405024,2023/9/18 08:06,今天在露易莎開會
1933,B08202717,2023/10/15 06:08,今天開會完成報告書
11136,R10928053,2023/10/16 15:08,今天討論實驗結果
6672,B11613082,2023/11/6 21:13,今天在露易莎開會
19123,B10407019,2023/12/2 08:11,今天討論實作方法
1555,R10148053,2023/11/27 13:37,今天討論實作方法
2144,B10408056,2023/10/8 17:42,今天開會完成報告書
6731,B09902109,2023/11/2 12:39,今天討論報告主題
9936,D05945004,2023/9/19 10:09,今天在露易莎開會
2733,B11602039,2023/11/4 15:33,今天討論報告主題
12688,B10401102,2023/9/14 09:19,今天在露易莎開會
17508,B09903039,2023/10/14 17:31,今天討論工作分配
11790,R10542083,2023/11/5 08:11,今天在露易莎開會
10175,B10201011,2023/11/14 01:29,今天在總圖討論室開會
12254,B11B04070,2023/12/11 11:59,今天討論報告主題
7257,B10203039,2023/11/8 13:45,今天晚上九點開會
15810,B08504012,2023/12/1 23:05,今天在綜合討論室開會
5139,B11201168,2023/11/27 19:00,今天晚上八點半開會
5522,B10601347,2023/9/20 14:41,今天討論實驗結果
13553,R11924016,2023/12/10 05:02,今天在系管一樓開會
11093,B07A01101,2023/11/5 08:05,今天晚上八點開會
12042,B11506023,2023/12/8 14:37,今天討論實作方法
3202,B09101018,2023/11/25 18:08,今天晚上九點半開會
17623,B08105003,2023/10/24 10:28,今天晚上九點半開會
9014,B10303028,2023/9/20 00:43,今天討論報告主題
18243,B11903137,2023/11/7 00:00,今天晚上九點開會
3891,R11124034,2023/10/20 13:30,今天在總圖討論室開會
16042,B10702037,2023/9/16 16:13,今天在綜合討論室開會
18410,B11302125,2023/9/14 07:28,今天晚上九點開會
2695,B11405039,2023/9/23 02:45,今天在綜合討論室開會
7418,B07104017,2023/11/9 19:21,今天晚上九點開會
12546,R10521045,2023/10/30 01:02,今天討論報告主題
11158,R11126028,2023/11/21 11:45,今天在系管一樓開會
9134,B11207057,2023/10/19 16:09,今天晚上十點開會
11020,B10401072,2023/11/22 05:31,今天在系管一樓開會
12256,F09541029,2023/12/5 12:01,今天在露易莎開會
18102,B08104004,2023/10/29 02:44,今天討論實驗結果
9367,R11744015,2023/9/21 10:24,今天討論報告主題
19229,B11401042,2023/12/11 19:53,今天討論實作方法
2774,R10924119,2023/10/21 12:11,今天在綜合討論室開會
5403,B11701241,2023/12/11 00:18,今天晚上十點開會
16025,B08A01309,2023/10/29 16:39,今天在總圖討論室開會
9231,R11942016,2023/11/24 01:33,今天在星巴克開會
11102,B11103049,2023/11/17 23:16,今天在系管一樓開會
10836,B11H04012,2023/11/6 04:29,今天討論實作方法
318,B10703008,2023/11/23 04:21,今天在綜合討論室開會
1841,B10309019,2023/11/16 12:46,今天在露易莎開會
15813,B10A02091,2023/11/12 14:03,今天晚上八點半開會
14928,B11401029,2023/11/13 04:14,今天在綜合討論室開會
1760,F08920016,2023/10/14 14:45,今天在總圖討論室開會
17660,B10401026,2023/9/7 17:10,今天在綜合討論室開會
5791,B11503008,2023/10/12 18:39,今天討論報告主題
10194,R11A21217,2023/9/19 23:20,今天晚上九點開會
4950,B10501015,2023/10/29 13:34,今天晚上八點半開會
21040,B09503042,2023/12/11 10:18,今天討論報告主題
11718,B10203142,2023/9/21 10:03,今天晚上八點開會
19164,B08705024,2023/9/6 05:55,今天晚上八點開會
20972,B11303116,2023/10/28 15:15,今天在星巴克開會
12198,B10801013,2023/10/28 14:21,今天討論實作方法
5235,B11H01211,2023/11/23 13:36,今天在系管一樓開會
6765,B10301001,2023/10/16 20:21,今天晚上八點開會
12655,R11258032,2023/10/14 15:57,今天晚上八點開會
10157,R10141017,2023/10/25 22:18,今天開會完成報告書
14951,B08A02039,2023/10/16 09:07,今天晚上八點開會
17553,R11251016,2023/9/10 20:53,今天討論實作方法
19925,R11224049,2023/9/23 02:16,今天在綜合討論室開會
11718,B10203142,2023/12/4 09:32,今天討論工作分配
8618,B11503036,2023/9/15 01:27,今天晚上八點開會
17655,B10502100,2023/10/22 11:46,今天討論工作分配
13161,B09401091,2023/9/13 17:35,今天討論實作方法
20950,B09A05024,2023/10/3 23:26,今天討論實驗結果
18709,B12114049,2023/10/20 01:13,今天在系管一樓開會
18978,R10525004,2023/10/5 21:01,今天開會完成報告書
12413,B09603057,2023/11/22 04:35,今天晚上八點開會
12912,R10241152,2023/12/8 05:30,今天討論實作方法
7792,B09503077,2023/11/28 03:30,今天在星巴克開會
21288,B08311012,2023/9/27 15:44,今天晚上八點半開會
18415,B10705039,2023/11/25 16:28,今天晚上十點開會
14673,B10601102,2023/12/4 18:27,今天在總圖討論室開會
14662,B11501143,2023/11/5 01:09,今天在綜合討論室開會
11191,B10601168,2023/11/6 06:52,今天討論報告主題
6449,B11402025,2023/10/27 17:14,今天晚上九點半開會
3997,B08901101,2023/11/30 06:46,今天晚上九點半開會
19585,R08121044,2023/12/8 14:44,今天開會完成報告書
2008,B11101102,2023/9/19 12:19,今天討論實驗結果
