course_ID,instructor_ID
27830,1785
59119,145
11425,1785
41203,2215
48246,2276
77659,1758
12628,1785
60307,2441
56621,145
68342,1541
73743,1611
66170,2175
45973,826
15129,2441
57179,985
65710,1763
83910,1467
39237,1215
61322,1727
76823,962
27846,962
31764,2602
43597,1130
80071,1359
24805,305
74222,927
40751,1958
18379,2155
61704,1085
70430,1956
29726,671
56094,1118
89506,1503
53433,949
83020,1958
22567,962
81665,962
81812,2602
13921,1130
53755,1359
60418,305
23105,927
55523,1958
31008,2155
77138,1956
89510,1085
33075,671
20507,1118
81478,1503
47680,250
69652,2460
53497,156
36905,2623
37620,949
49759,962
76823,962
35397,671
66300,2623
28486,305
87626,1085
54826,1085
10330,1958
41296,1359
65116,671
50471,1956
69648,1130
16701,305
87475,1359
25638,962
13861,1118
77976,2155
69043,543
62095,2602
72137,2055
66381,1958
10183,1958
55015,305
48515,949
48322,2058
12591,2461
83236,1074
36492,1013
85398,2455
10659,18
66123,1511
86349,1013
77791,2137
50638,2455
75332,2440
14983,1741
70364,24
47126,1185
46219,2017
68038,1733
14390,1072
25050,76
35410,430
88541,2017
38254,430
37634,1741
32436,18
74231,76
74566,2461
68772,1072
47942,2204
13289,516
41144,2204
28898,214
64569,2042
81393,516
30730,755
69093,2341
46116,756
89700,746
11896,111
57725,1577
77922,1429
79234,1261
71881,504
78915,1372
61577,2008
43201,1586
19568,1960
30283,2337
14559,2231
65898,351
31435,1332
63728,2232
17454,1225
72972,1846
70851,803
80372,2255
37883,926
69008,318
73746,214
14167,1586
15090,504
11177,803
62310,746
57364,1261
86144,1225
69499,926
87517,1429
84656,2337
58428,1225
64497,2255
67830,318
52144,111
73726,926
41361,2042
54520,803
87606,756
24171,2231
26219,755
18458,97
22808,351
52311,1332
49478,2008
76381,1960
26199,2525
85814,1846
63987,2232
30651,1464
61673,1390
89048,577
37196,2374
60636,2626
23379,2607
23626,966
41765,1464
77099,2374
15886,1390
80902,1390
80875,435
61628,1924
60548,957
18880,633
83145,577
83809,310
82844,646
29889,957
29564,1172
53689,2586
40584,2307
61290,1272
68333,246
13090,249
20209,1770
81546,1172
15737,2307
40158,1868
45153,1770
59060,1298
58145,2037
95076,2614
42342,249
59807,246
45436,1272
57479,2532
43301,1298
11112,1298
81895,1298
22517,2388
34036,355
95103,2532
39544,2532
35001,2614
72527,1272
37080,249
42780,1770
72558,1298
81752,246
64756,2307
61571,39
20950,2076
25757,171
44484,2561
12414,615
37854,2076
76464,1941
19529,615
52384,1941
45784,2561
42727,1508
59826,1941
30545,171
20125,2076
29158,615
74960,1621
86581,615
87401,171
12766,2561
70336,615
30861,1508
12060,2076
78287,1941
71235,1621
54733,2278
44314,39
47725,1431
45228,650
22468,615
11290,171
47267,2561
43300,1508
26607,2076
81559,1941
53361,1621
54685,39
71747,1431
61619,650
80000,1621
56357,2157
11913,793
47070,1378
33782,2587
13339,298
72442,1658
36165,1510
30074,220
79657,144
48246,2276
77659,1758
60307,2441
12414,615
24949,470
34331,988
69354,1734
72278,499
47308,499
16219,1915
61317,1403
75495,1848
44118,2325
45489,2175
50812,2175
16478,1914
34138,2175
27850,67
89045,499
38495,499
67992,737
61317,1403
20791,1848
36151,1302
29497,1041
59425,1230
65216,1507
55530,2502
32010,1286
83486,2502
74373,307
3044,126
3045,940
3046,1665
3047,2411
3048,85
3049,1529
95007,335
3050,2538
2006,217
27502,1651
58601,1020
30667,2186
57805,1614
12418,578
67988,1080
55478,1927
17380,445
86256,1484
63598,2438
40345,1697
88634,90
65657,2184
57133,2101
61467,90
61939,2184
58849,2101
28094,1061
53399,2002
67688,1102
75982,2110
25092,1061
60816,1086
34244,1047
73396,2569
69943,458
82447,1614
52509,1614
72652,1719
84239,1086
75738,115
85602,1080
69270,2377
63852,263
82041,432
65328,115
45600,1719
26083,1614
13778,1047
26739,1992
54812,2377
69011,263
20340,875
29266,1836
81127,1836
11701,1285
76569,1285
48763,1693
22052,2194
62304,1992
53281,1419
32579,1419
87657,432
71624,263
61016,1080
69999,1651
51637,2569
36992,1047
77874,1086
65765,1614
47376,115
49952,2404
16334,1036
31528,1036
51241,1036
71546,580
82303,98
55166,1729
17632,1729
28647,1174
69655,1852
27502,1651
58601,1020
30667,2186
57805,1614
12418,578
67988,1080
55478,1927
17380,445
86256,1484
63598,2438
40345,1697
50596,1899
43601,1238
47632,61
89138,1824
15965,1336
77311,230
51264,1579
77035,61
15323,61
16645,1740
85197,444
19007,1307
38517,1400
20514,1597
32246,528
66997,1067
11128,466
67083,1238
35273,1513
34930,1336
79622,488
20010,1709
18839,1740
27712,1899
84436,61
61639,29
77685,1579
43905,2528
50602,1824
31406,444
67783,1400
36535,61
86174,1709
74246,488
11210,29
37457,1597
51454,2537
87883,1899
64550,1307
64249,528
30053,1067
95065,2528
80353,2528
45040,1238
36976,1597
26093,2072
26445,1336
33911,1740
18058,1579
52189,1238
53643,1824
36265,1709
47898,29
76984,1513
47572,2512
30663,2512
37764,2512
6202,1569
86333,1575
63832,2392
77652,1725
72173,57
73919,36
75081,2177
74220,1113
86842,1113
69545,1386
27502,1651
58601,1020
30667,2186
57805,1614
12418,578
67988,1080
55478,1927
17380,445
86256,1484
63598,2438
40345,1697
75331,2377
85453,1927
14410,644
79090,1927
83626,1836
20340,875
69373,1836
31981,1836
29266,1836
81127,1836
62179,1380
73138,1471
39048,896
49293,896
82299,1544
37786,1778
15357,1927
14346,680
29459,1927
64659,1380
32178,680
60035,896
17635,1544
32539,1778
89015,1380
46293,680
83182,1836
29703,644
63280,896
31840,2164
89123,1544
49575,1927
88523,1927
64576,1927
58610,1778
29232,1471
49719,2439
72912,53
71049,1277
51176,644
19229,2164
68105,1380
38233,2608
13452,2608
83254,1178
17530,320
80290,320
52458,320
75583,2578
35484,1128
82303,98
88634,90
65657,2184
57133,2101
61467,90
61939,2184
58849,2101
38752,2001
41114,1771
73919,36
75081,2177
74220,1113
86842,1113
68664,1226
27502,1651
58601,1020
30667,2186
57805,1614
12418,578
67988,1080
55478,1927
17380,445
86256,1484
63598,2438
40345,1697
74179,987
76267,122
13220,2089
95017,2117
68757,2102
64279,1017
14628,522
71883,2497
83801,1998
88241,2102
18574,1105
34531,1697
43447,1105
71982,684
20597,987
32872,63
16238,1998
16242,684
87485,21
54181,1101
73287,1017
58860,1017
28169,14
77445,14
25398,14
74250,14
42635,14
20506,14
65732,522
12217,1101
41938,684
11264,2086
85957,522
74364,1488
39415,585
57305,2102
68589,1998
12138,14
64855,2086
82994,1639
13768,585
53382,2102
25507,522
52693,1101
70134,1488
55422,1488
75369,1697
21667,1488
14816,1639
34701,1105
24336,1806
28826,1806
39096,122
44488,21
50129,122
81618,63
83852,1101
76663,2086
64189,1998
37485,122
55944,987
64678,774
89050,774
62970,774
28094,1061
53399,2002
67688,1102
72353,1061
25092,1061
27502,1651
58601,1020
30667,2186
57805,1614
12418,578
67988,1080
55478,1927
17380,445
86256,1484
63598,2438
40345,1697
61765,2282
83823,740
46979,2186
32216,1049
16019,2492
16019,2492
44045,923
47902,923
14868,211
45356,1435
14308,1435
23303,1434
89160,34
85093,1994
76990,1352
32987,740
28403,978
42382,1820
12565,1994
67842,1352
45526,2186
27923,740
35535,1434
14677,2492
70593,923
83619,1820
42939,2282
78865,1820
41810,1820
47736,211
35946,740
34892,2397
80874,2397
29639,1994
66471,1787
72521,632
47810,1049
26201,978
16836,2282
11587,2423
11587,2423
71546,580
88634,90
65657,2184
57133,2101
61467,90
61939,2184
58849,2101
89473,2492
55424,1186
68747,508
40989,2146
44626,1186
30590,1186
35671,273
14373,50
38551,2422
34339,104
46820,50
51399,104
85672,2390
49355,508
10486,1555
81162,162
51872,104
46469,2422
77935,2390
95089,2414
15231,508
28656,1493
68332,50
56846,2146
41550,1124
73938,363
81310,2206
34500,1226
68664,1226
27502,1651
58601,1020
30667,2186
57805,1614
12418,578
67988,1080
55478,1927
17380,445
86256,1484
63598,2438
40345,1697
22581,1693
50240,1823
67349,574
65226,419
77658,574
83211,1197
27122,1823
85780,1823
20661,1020
16900,1020
23521,1636
34816,1006
39487,2069
85366,1636
52706,574
68839,888
62965,2264
65752,780
44220,2069
78345,241
71999,1020
55456,1823
15841,479
27802,1006
38887,1484
59698,630
25110,578
66049,888
89328,241
57172,1020
51309,1484
65422,209
81436,209
48981,479
10964,479
79700,959
18660,1197
21631,2264
40811,959
52740,479
54270,888
79787,2069
29102,959
30565,479
50841,479
11701,1285
49575,1927
49200,1006
39099,419
69096,419
23827,888
43907,1636
10895,578
16562,1006
16689,1810
44302,2264
38780,888
46405,2069
71514,2069
40103,780
52612,888
31070,300
49952,2404
28221,2404
86678,2404
51821,2578
71546,580
28094,1061
53399,2002
67688,1102
38201,1061
25092,1061
27502,1651
58601,1020
30667,2186
57805,1614
12418,578
67988,1080
55478,1927
17380,445
86256,1484
63598,2438
40345,1697
24707,579
60649,510
75254,1175
53905,1175
36578,1175
79393,1757
72640,1757
81058,1618
64016,1377
75927,1240
15292,1240
29861,1240
74685,1240
24410,2104
65664,2534
50336,387
13988,1053
83554,1860
32485,1860
31777,1708
86611,2213
22976,2213
69193,202
64055,1624
56098,591
79564,591
21398,579
25963,329
77499,1071
75498,1358
62589,880
32809,2267
43636,1214
19549,1708
37522,523
41036,62
11286,1053
39701,1757
74374,1240
21674,1381
17012,535
17254,1156
33474,202
84538,62
17115,108
87844,510
25248,857
57570,1795
64516,1795
60077,523
57498,523
76122,1175
51274,579
70583,329
89599,1358
81008,1214
15082,1708
88652,523
12145,1381
42346,535
21382,1156
60845,202
37105,1214
51921,108
19170,1381
44884,1818
16279,329
15834,894
55016,1618
26509,905
60540,1358
68999,1175
29466,1624
44919,857
26153,1156
58857,857
65838,895
41608,1795
40498,1795
51888,1381
32575,106
44889,174
47224,523
71546,580
27502,1651
58601,1020
30667,2186
57805,1614
12418,578
67988,1080
55478,1927
17380,445
86256,1484
63598,2438
40345,1697
50441,2625
38299,2625
28384,2327
36133,1849
72560,1287
65585,828
52932,2567
66269,936
40098,1353
29005,1420
60819,828
49212,2327
40170,1996
33159,424
14580,2327
30437,2136
73504,605
95010,828
16946,2043
70664,2146
24883,1457
14903,605
54413,1353
62219,2327
95090,2136
88486,1420
36178,1355
55166,1729
17632,1729
54342,683
74092,2392
27502,1651
58601,1020
30667,2186
57805,1614
12418,578
67988,1080
55478,1927
17380,445
86256,1484
63598,2438
40345,1697
11300,2183
16970,279
30016,1480
28965,1073
74239,2196
15016,324
79646,2438
81998,2314
75781,445
63969,13
33983,2565
32810,2079
38298,2300
60409,1231
71722,2183
30499,279
37735,1073
50674,1231
28506,2183
27177,2565
40078,445
71941,1480
13086,2438
25601,2026
86741,83
44401,2153
80312,13
66722,279
21787,1073
78574,1231
16516,2183
45562,324
33525,1480
29555,2438
17659,2026
31682,2314
26866,324
89248,2438
51045,13
78095,13
27744,2153
37617,2026
16458,344
19909,337
28639,1480
25351,2565
26285,2079
58395,2183
36817,1877
70416,1877
77688,83
88634,90
65657,2184
57133,2101
61467,90
61939,2184
58849,2101
28094,1061
53399,2002
67688,1102
87689,57
25092,1061
28169,14
77658,574
69722,1007
60050,704
73816,704
30330,704
35280,1819
79791,710
38528,369
74771,369
13002,1748
29845,1748
48683,1683
64937,1748
29239,485
65908,1819
13158,369
51770,232
89412,704
71371,710
14796,1007
26783,1982
31574,485
48643,1748
85297,1152
27888,232
47546,485
63951,485
28470,1768
71692,1007
61083,1982
13352,710
95026,485
17530,320
71546,580
28094,1061
53399,2002
67688,1102
72353,1061
25092,1061
27502,1651
58601,1020
30667,2186
57805,1614
12418,578
67988,1080
55478,1927
17380,445
86256,1484
63598,2438
40345,1697
22581,1693
83995,1255
62833,474
31131,1208
53971,1208
51461,1208
16771,2290
35104,1285
19539,474
44057,294
83206,1285
52171,2115
69405,1208
11910,474
63487,2290
38555,474
59657,1264
10117,1255
75802,294
10549,294
33068,1255
42595,564
53226,2290
49952,2404
69596,2404
71546,580
30127,1487
49173,115
30947,969
38361,1047
75566,458
15742,432
70966,2569
39446,115
85327,2194
23006,969
73693,1693
27167,1651
66991,1719
59729,1614
69842,2583
77460,1702
41325,1080
69673,1047
57494,2377
68177,263
57125,1086
71044,1080
63330,1080
50105,1487
57555,2194
78251,1719
22052,2194
53281,1419
32579,1419
87657,432
61016,1080
69999,1651
51637,2569
36992,1047
77874,1086
65765,1614
47376,115
54865,263
87602,263
48763,1693
62304,1992
71624,263
47376,115
67783,1400
67783,1400
36535,61
36535,61
65557,61
59651,439
78552,466
47093,528
27854,1988
27854,1988
37529,1709
47843,1740
80475,1307
39790,1400
76404,1400
88114,1307
53618,1336
57610,528
46272,1238
17711,1709
36432,1740
57047,1513
28312,466
89256,488
10207,1067
38825,230
12943,1899
50593,61
24900,2528
16133,1597
54274,1824
88148,444
95039,1336
86174,1709
74246,488
74246,488
51454,2537
87883,1899
64249,528
64249,528
30053,1067
95065,2528
80353,2528
45040,1238
36976,1597
26093,2072
26445,1336
33911,1740
18058,1579
18058,1579
52189,1238
53643,1824
36265,1709
76984,1513
76984,1513
60724,1380
22408,1544
89036,2439
52642,680
86160,1836
40902,2164
27328,1544
59815,2439
76088,1380
71815,1836
25553,1277
55268,1836
80604,1380
58756,286
75557,2439
72280,1927
84093,2608
38879,1778
31925,1380
59156,680
67435,1836
22704,1277
61793,286
40837,896
17621,2164
78951,1544
21424,1471
70590,1836
46339,680
75752,1927
29232,1471
72912,53
71049,1277
51176,644
19229,2164
68105,1380
38233,2608
13452,2608
83254,1178
13243,117
65629,1998
32627,1101
95112,1488
21235,684
71407,122
14869,987
53414,14
82886,1428
82714,522
45997,122
56736,1806
77375,1998
56740,1101
19387,1488
57822,14
80696,522
19851,1017
60139,2086
10771,2117
38988,1639
69554,585
36932,63
48441,122
33496,2102
24440,21
32334,1545
27166,2086
29971,1017
46668,1639
86340,63
50584,522
79287,1105
60166,122
60166,122
13451,1545
13451,1545
48723,1545
48723,1545
24422,1697
25507,522
52693,1101
70134,1488
55422,1488
75369,1697
75369,1697
14816,1639
34701,1105
24336,1806
28826,1806
39096,122
44488,21
44488,21
50129,122
76663,2086
64189,1998
64189,1998
37485,122
37485,122
55944,987
55944,987
64039,632
87089,1352
64236,740
45486,1049
89142,978
95098,2186
27448,2397
18039,1352
17573,632
20892,2282
65702,19
55744,1994
68893,1352
70919,211
28953,2186
81853,740
83228,2397
21173,1434
73274,1049
40207,172
23397,1787
33961,978
24904,2492
43252,1435
83912,923
80022,1820
61419,2186
48836,1787
47074,2397
20050,978
50998,19
26201,978
16836,2282
78245,508
76505,1493
24405,2422
53198,1493
50722,2414
72220,508
26989,508
55853,508
28197,508
88802,1493
19377,2390
22110,1141
85924,1493
53367,508
43336,2422
42240,273
36714,2390
10384,2414
67958,508
71181,104
36302,1555
72952,1186
12297,1493
18086,50
28719,2146
14489,2414
79447,104
28266,1186
59865,50
71469,2146
38224,2422
58739,2414
58829,2422
37041,104
40330,2422
27859,273
95077,2390
28585,2414
59656,508
39134,1186
80919,50
19791,2422
55440,1186
21898,162
95041,508
82568,1555
79135,1823
59341,1636
68709,574
18855,630
40962,2069
38139,2069
95078,1810
16054,578
57346,1810
17709,888
51474,1823
50883,486
69069,2069
76037,630
12266,578
26067,1636
66796,486
89337,1810
10719,574
30385,1197
20011,888
72382,2264
27467,780
83558,209
27837,2069
29077,959
81494,241
26550,1020
79802,1823
67979,1006
26913,479
57395,419
55656,1484
29956,578
61941,1636
62951,486
42451,1810
51240,574
53846,1197
66596,888
35433,2264
15736,780
45015,209
84385,2069
20120,959
28318,241
17135,1020
35834,1823
17746,1006
68647,479
49640,419
50813,1484
12293,1823
63963,1636
77284,574
85997,209
46192,1823
52262,1636
52174,574
39073,209
56772,1484
13641,1823
78110,1636
89936,888
23827,888
43907,1636
10895,578
38780,888
40103,780
52612,888
41684,241
19706,241
45359,241
44599,630
51773,1810
35838,706
31220,241
39099,419
69096,419
16689,1810
31070,300
73685,2069
12521,2069
78110,1636
46463,2069
50734,959
36331,486
44302,2264
46405,2069
71514,2069
73340,1795
29243,1795
49104,387
24000,1071
74009,1381
10129,535
57037,202
27997,894
43048,1860
51453,579
36374,2267
45020,1175
95109,510
87789,579
33855,329
40356,1071
12020,2267
23873,1708
41876,1757
76677,1175
45388,1377
15873,202
95079,1053
22702,462
51669,1624
46883,1071
43859,1708
49633,1757
23118,1175
35714,1377
57550,1156
33592,202
71318,510
14691,1757
95080,1757
86881,1757
26863,329
95081,329
37423,329
42645,329
64992,329
77114,1708
22297,2267
47914,1071
44884,1818
55016,1618
60540,1358
68999,1175
29466,1624
29466,1624
44919,857
80187,202
80187,202
32575,106
44889,174
61429,1618
47224,523
47224,523
87153,523
87153,523
71598,523
71598,523
12500,1115
41760,936
41472,1115
63397,2327
31810,1996
70896,605
10949,605
73717,1115
75645,1996
67847,424
65151,2327
78569,2136
50592,2625
36333,2043
48361,1849
50304,424
27682,2327
83506,2136
22400,1996
70628,1420
22761,605
45402,1849
31958,1115
80096,2625
75246,1115
67908,2437
16511,1355
63141,1457
50628,1331
54413,1353
95090,2136
53890,445
63220,1073
78098,732
14114,344
69322,659
34538,1231
59836,2079
44109,2183
21681,2300
30386,2565
38653,324
44550,445
69907,1480
72241,2438
26287,2314
67528,13
64538,1231
21553,445
17514,1073
18876,2196
66595,1231
63039,2079
89405,2183
75808,2300
22369,2565
25939,324
83615,445
10261,1480
83723,2438
63575,2026
85534,83
31248,1877
26898,2153
25283,13
59609,279
78460,2026
88716,445
26866,324
21447,445
21447,445
19717,1073
48659,1480
89248,2438
51045,13
78095,13
27744,2153
37617,2026
16458,344
19909,337
49940,2300
28639,1480
25351,2565
26285,2079
58395,2183
36817,1877
70416,1877
77688,83
49786,1819
63099,1982
67438,1748
15549,1819
26801,1982
68479,1748
48643,1748
47546,485
63951,485
95026,485
95026,485
14979,294
95082,1264
58557,2115
40780,2115
64154,2290
25677,1255
76754,1264
75510,2115
50299,2349
17565,1208
29338,564
64531,474
44231,294
75802,294
75802,294
10549,294
10549,294
54080,1331
85313,2283
30681,2283
38841,2071
57181,1331
42569,300
25512,1558
86050,1900
60310,1331
42558,300
73451,2071
48081,1331
85829,1558
14176,1900
11555,2216
19575,1558
27601,1331
29827,2071
86867,1331
33542,300
68315,1266
89788,1558
14487,1900
34044,2291
39736,12
14417,2216
73185,2283
84878,831
64554,831
25171,831
64596,831
53568,831
58354,300
25977,1900
78784,1266
31963,2216
82442,2216
38954,12
30239,1900
39504,1331
15829,1331
82148,1331
13745,348
55408,1558
87944,2071
87242,12
57880,300
31070,300
53401,2283
75175,2291
34581,2071
47546,485
47546,485
63951,485
63951,485
95026,485
95026,485
47514,918
25419,105
31556,1672
36836,918
80065,2159
37734,418
74187,1068
88085,117
83449,1311
52366,2071
58799,105
79968,1672
39651,918
66607,418
84156,2159
66728,1068
35299,117
80568,1311
79779,2071
60363,918
27772,1068
59686,418
31170,418
85938,2071
13243,117
13243,117
43437,1068
43437,1068
71398,105
14466,918
86454,2159
22055,418
66975,1068
55260,117
67700,1311
49776,2071
81140,418
81140,418
63605,824
63605,824
15834,894
95005,591
60540,1358
44919,857
56113,894
65154,387
86870,880
45543,1214
66488,591
22203,62
32062,1381
21454,106
11213,894
34985,387
77475,857
95042,880
16147,1214
38205,591
31145,62
54099,1381
45387,894
77677,894
10961,894
21835,894
40052,62
25535,62
67092,1381
16440,1381
22049,591
51306,1626
39745,1626
65838,895
41608,1795
40498,1795
51888,1381
32575,106
44889,174
44884,1818
55016,1618
54484,523
77810,523
75436,1618
33468,523
13443,2534
59253,535
28528,2104
80378,1618
55699,523
33198,1240
29397,2534
83093,535
10121,2104
69590,535
89448,523
43264,523
67441,523
61429,1618
87153,523
71598,523
82216,1240
83626,1836
20340,875
39048,896
20661,1020
23521,1636
16771,2290
56772,1484
53226,2290
84241,1748
85525,1258
63277,780
39308,1748
60743,1258
38935,1258
28521,1258
73353,896
74433,1258
68641,1258
3052,1158
3053,2087
3054,885
3055,1424
3056,2411
3057,2387
3058,2535
3059,2336
3060,1123
2007,2559
2008,1830
47180,1814
46341,101
45836,1323
89012,408
47180,1814
28934,2257
73303,64
56899,2406
85495,2330
30830,649
72332,2279
32700,2506
38160,141
36526,928
84673,1732
13689,2037
80980,69
71879,1851
82899,2506
40667,2483
21750,1091
54834,956
62788,1732
82019,1729
70081,2304
73601,862
33615,1729
88154,1395
65011,862
73363,738
22493,421
14174,2011
29484,2413
13837,2011
64958,112
52340,64
46590,457
16326,928
37725,1058
34107,325
74857,1526
85769,183
81303,739
56867,2257
65395,2003
78802,536
34460,1752
82019,1729
70081,2304
73601,862
33615,1729
88154,1395
65011,862
73363,738
64168,421
14174,2011
65831,2456
37725,1058
34107,325
74857,1526
85769,183
85737,1180
81303,739
56867,2257
65395,2003
78802,536
34460,1752
82019,1729
70081,2304
73601,862
33615,1729
88154,1395
65011,862
12291,994
50754,1234
70941,1200
25494,749
47180,1814
69200,1682
40944,941
77678,2390
46341,101
45836,1323
89012,408
83851,274
41646,941
88388,941
25778,1416
67297,264
71085,421
40538,1894
12614,742
44514,274
19610,2206
53192,2206
82096,2206
16469,2206
19726,183
47849,941
74011,1398
11356,1303
88874,2206
75402,264
37843,1032
10298,1833
64109,121
83769,121
83559,709
46927,2593
28048,1894
32453,2258
10252,742
10598,2378
11603,893
32209,2270
65395,2003
78802,536
34460,1752
57411,119
16221,331
20425,274
86511,186
37328,1827
64349,465
44693,89
28790,1682
82019,1729
70081,2304
73601,862
33615,1729
88154,1395
65011,862
12291,994
50754,1234
70941,1200
25494,749
23014,421
67764,421
30442,1441
51491,961
56794,1283
56526,1752
62124,374
16354,2284
34651,1182
50279,1276
77866,139
49343,469
45831,1196
43456,2243
49125,750
11846,1937
65395,2003
78802,536
34460,1752
64985,2284
10713,2221
36361,939
88018,546
87923,1283
36416,2303
73294,1245
66034,2214
64334,1496
78873,2003
44540,443
54266,143
27494,1315
22442,1155
59077,2219
33502,2303
10489,1744
82019,1729
70081,2304
73601,862
33615,1729
88154,1395
65011,862
12291,994
50754,1234
70941,1200
25494,749
47180,1814
24933,421
66163,421
53212,330
43455,1304
72386,1969
67200,2334
67200,2334
87067,223
87067,223
55576,1349
55576,1349
46850,2369
46850,2369
56177,2172
56177,2172
86486,2444
48718,1742
76002,1291
15205,1844
59530,752
41811,1816
65844,245
87077,2553
44782,2467
49059,2334
33819,2381
55132,909
77871,1349
58740,1954
56217,1474
20695,2172
33459,1986
48963,2553
60187,814
76239,1895
53317,1986
27028,635
58644,1959
42420,2579
83899,1612
43693,1969
23135,2389
23133,2046
64394,1859
35122,73
44911,90
56615,1668
17375,73
47034,90
46534,1668
39785,415
76737,421
45510,2398
69994,2234
79845,382
60488,2234
60296,382
57433,382
29668,44
38727,2234
15593,1463
13892,1713
31204,2398
68869,382
48192,687
85912,2572
12298,1015
77965,1713
25673,2234
81806,2490
14829,1475
85051,382
66392,801
60068,601
33826,1463
83357,403
57702,403
87556,1713
44025,836
82127,2234
27256,182
15587,2234
88350,801
89825,1475
44122,801
75275,1615
77142,1505
51682,44
29859,601
29211,2320
39595,465
14078,1619
32516,2258
84207,469
81479,469
41696,183
29853,1619
57411,119
16221,331
20425,274
86511,186
37328,1827
64349,465
44693,89
28790,1682
23112,1608
22464,1385
58791,464
29039,1516
32162,2369
40649,695
29535,1496
58861,2219
32327,443
27619,1516
28909,374
70569,536
18332,1752
37692,1937
39628,2190
51134,2601
16239,874
59243,1580
78382,874
67911,2190
38827,939
16669,2243
42356,1937
11700,1539
36416,2303
73294,1245
66034,2214
64334,1496
78873,2003
44540,443
54266,143
27494,1315
22442,1155
59077,2219
33502,2303
10489,1744
57145,1536
39018,325
21025,2269
12719,1553
22464,1385
58791,464
52830,1888
67595,2034
79047,52
47661,1299
29381,2198
29381,2198
21490,2334
25078,1966
61966,1299
26792,2369
50982,223
74108,245
13760,2369
65690,223
13291,1474
66447,1486
82991,909
71573,1530
89033,2172
68812,2556
68812,2556
48963,2553
33396,1966
44510,52
60187,814
74051,2381
46324,2334
26469,1530
82737,2198
82737,2198
76239,1895
11647,1844
53317,1986
27028,635
58644,1959
42420,2579
83899,1612
43693,1969
23135,2389
23133,2046
64394,1859
61385,2490
69396,403
38246,1015
42818,2490
34251,2398
15523,272
43876,2234
27384,1615
49452,403
83279,2490
17471,1475
54481,382
78689,801
36186,2572
36068,1463
27205,601
73367,403
32984,687
87556,1713
44025,836
29223,2572
29223,2572
82127,2234
27256,182
15587,2234
88350,801
89825,1475
44122,801
75275,1615
77142,1505
51682,44
29859,601
29211,2320
12398,537
41650,921
79230,2011
14980,457
56700,141
95011,921
17389,2037
82561,1536
77821,325
56899,2406
85495,2330
71625,1536
95092,64
30830,649
49035,142
87830,112
72332,2279
62696,739
57691,2257
22564,2257
15247,2413
32700,2506
38160,141
36526,928
84673,1732
13689,2037
80980,69
48470,1851
82899,2506
40667,2483
21750,1091
54834,956
62788,1732
83621,1323
19348,366
65425,2244
88197,1760
21407,2221
15213,687
85182,64
55811,1833
67699,2425
80880,2425
65895,1902
22053,1968
45736,1950
38816,382
41331,366
23082,366
61576,1530
41602,2351
30672,1902
23017,366
26355,2037
55152,1091
86826,2037
32016,1833
53016,739
39771,1950
3011,335
3012,453
3013,2624
3014,2557
3015,1263
3016,1123
3017,498
6202,1569
13785,1648
28094,1061
53399,2002
67688,1102
43995,1061
25092,1061
74220,1113
37224,166
62850,175
24349,59
50287,2091
43778,825
12999,2458
13095,517
87251,1388
26375,2484
22141,542
80955,2032
47704,1270
62274,1406
66263,1504
78595,26
45088,1406
38532,1669
30411,1669
19669,1669
62465,1083
80337,1083
26549,2248
16909,2328
48267,2328
22716,278
35988,225
66212,2032
12438,170
57849,2116
48985,674
72120,1479
78856,1388
55537,1548
75161,2248
87130,2220
89769,1406
37916,2328
51753,1504
27141,517
27022,1637
67188,2396
31891,2106
58129,473
62321,1232
34660,2078
32496,833
75941,1637
43975,2212
78297,820
54670,674
33822,820
58331,1863
88478,1594
22287,1479
80518,2354
27187,542
43619,420
57192,2577
37545,2328
44820,2484
65602,1476
36187,1548
84726,268
50295,2220
23223,1142
12356,268
81982,2178
62400,2178
50787,1782
46289,1142
60223,2604
54007,2165
45119,2165
24012,96
59953,1726
71421,170
41234,2591
83136,2041
20926,1669
87276,790
10589,1452
23144,1065
60057,2105
53185,1652
49582,1637
59615,1652
86710,1594
39575,723
43701,1082
13046,662
15068,2347
19497,1388
76937,1065
61564,1548
18260,1504
27852,420
46749,1669
79834,2577
51785,2078
85400,2165
31709,1548
71633,2116
70127,1652
13297,2347
37815,1523
54670,674
32564,420
55745,597
16982,2328
59615,1652
59615,1652
38093,2116
95043,2024
83195,1232
55492,1232
41741,1232
23826,565
34007,2354
11990,236
11990,236
67188,2396
16984,2106
71633,2116
51315,2078
48884,565
85667,2116
66778,2106
78738,1652
64637,2396
72551,2024
33636,517
76997,1637
17451,833
42841,1082
82911,2106
51269,1232
87887,1652
53363,2024
84874,1652
70127,1652
30733,2116
35887,1917
57752,2024
36579,2024
71544,2024
15481,2078
62578,517
78295,1165
31891,2106
62045,1190
82240,1190
58129,473
62321,1232
34660,2078
32496,833
75941,1637
49848,662
49848,662
40396,889
59615,1652
83294,2347
41092,553
38543,820
49848,662
75351,2359
57884,509
77981,1523
42620,1634
37616,662
47460,2032
43975,2212
78297,820
54670,674
33822,820
58331,1863
88478,1594
22287,1479
48552,131
40396,889
48534,553
23144,1065
60939,205
20087,205
38789,205
82390,1065
55249,2458
39140,2458
80418,1270
13297,2347
44880,1065
60592,1504
35601,1504
37815,1523
26629,1504
12314,1523
83200,1504
59615,1652
11990,236
49848,662
80518,2354
20804,420
42326,2354
67394,542
77340,420
82059,2577
52019,2354
32564,420
21257,542
16501,597
