,group_ID,group_name,group_status,capacity,creator_ID,course_ID
13107,13108,group4,In_progress,2,B09602025,61298
13108,13109,group5,In_progress,2,B08A03042,61298
13109,13110,group1,In_progress,2,B06401120,61303
13110,13111,group1,In_progress,2,B09701029,61314
13111,13112,group2,In_progress,2,B10207028,61314
13112,13113,group3,In_progress,2,R11223042,61314
13113,13114,group1,In_progress,5,B08201072,61317
13114,13115,group2,In_progress,5,R08121039,61317
13115,13116,group3,In_progress,5,B11407039,61317
13116,13117,group4,In_progress,5,B10A03035,61317
13117,13118,group5,In_progress,5,R10224026,61317
13118,13119,group1,In_progress,2,B10301012,61322
13119,13120,group2,In_progress,2,R10921231,61322
13120,13121,group3,In_progress,2,B11303076,61322
13121,13122,group4,In_progress,2,B10801347,61322
13122,13123,group5,In_progress,2,B10404004,61322
13123,13124,group1,In_progress,2,B09802005,61333
13124,13125,group2,In_progress,2,B08802025,61333
13125,13126,group3,In_progress,2,B09302261,61333
13126,13127,group4,In_progress,2,B11603077,61333
13127,13128,group5,In_progress,2,B10A07044,61333
13128,13129,group6,In_progress,2,R10523042,61333
13129,13130,group1,In_progress,5,B11501039,61351
13130,13131,group2,In_progress,5,B11503003,61351
13131,13132,group3,In_progress,5,B10403003,61351
13132,13133,group1,In_progress,2,R11522002,61364
13133,13134,group1,In_progress,2,R10544051,61382
13134,13135,group2,In_progress,2,R11251025,61382
13135,13136,group3,In_progress,2,R11941098,61382
13136,13137,group4,In_progress,2,B10702355,61382
13137,13138,group5,In_progress,2,B11702019,61382
13138,13139,group1,In_progress,2,B09A01043,61385
13139,13140,group2,In_progress,2,B09402004,61385
13140,13141,group3,In_progress,2,B10308015,61385
13141,13142,group1,In_progress,2,B10306035,61390
13142,13143,group2,In_progress,2,B10401102,61390
13143,13144,group3,In_progress,2,B11702083,61390
13144,13145,group1,In_progress,2,B11615014,61396
13145,13146,group2,In_progress,2,B09611140,61396
13146,13147,group3,In_progress,2,B09901037,61396
13147,13148,group1,In_progress,2,B11409026,61400
13148,13149,group2,In_progress,2,B09A00011,61400
13149,13150,group3,In_progress,2,B09702031,61400
13150,13151,group1,In_progress,2,B10406020,61404
13151,13152,group2,In_progress,2,B08311056,61404
13152,13153,group1,In_progress,2,B09302043,61412
13153,13154,group2,In_progress,2,B09103028,61412
13154,13155,group1,In_progress,2,B10402125,61414
13155,13156,group1,In_progress,2,B10205033,61416
13156,13157,group2,In_progress,2,B07A01026,61416
13157,13158,group1,In_progress,2,B11504051,61419
13158,13159,group2,In_progress,2,R11441011,61419
13159,13160,group3,In_progress,2,B09303010,61419
13160,13161,group4,In_progress,2,B09401091,61419
13161,13162,group5,In_progress,2,B10301165,61419
13162,13163,group1,In_progress,5,B11407A03,61429
13163,13164,group2,In_progress,5,B10202159,61429
13164,13165,group3,In_progress,5,R10540011,61429
13165,13166,group1,In_progress,2,R11A22011,61435
13166,13167,group2,In_progress,2,B11101004,61435
13167,13168,group1,In_progress,2,B10203022,61436
13168,13169,group1,In_progress,10,B11901126,61467
13169,13170,group2,In_progress,10,B10802115,61467
13170,13171,group3,In_progress,10,R10321211,61467
13171,13172,group4,In_progress,10,B09106023,61467
13172,13173,group5,In_progress,10,B09401309,61467
13173,13174,group6,In_progress,10,R10B42025,61467
13174,13175,group7,In_progress,10,B10502084,61467
13175,13176,group8,In_progress,10,R10942011,61467
13176,13177,group9,In_progress,10,R10543006,61467
13177,13178,group10,In_progress,10,B10307210,61467
13178,13179,group11,In_progress,10,R10223055,61467
13179,13180,group12,In_progress,10,B10102142,61467
13180,13181,group1,In_progress,2,B11608023,61484
13181,13182,group2,In_progress,2,B10A03055,61484
13182,13183,group1,In_progress,2,R11H42055,61497
13183,13184,group1,In_progress,2,B10101043,61525
13184,13185,group2,In_progress,2,B11501043,61525
13185,13186,group1,In_progress,2,B11701037,61541
13186,13187,group1,In_progress,2,B09103082,61546
13187,13188,group2,In_progress,2,B10603044,61546
13188,13189,group3,In_progress,2,B11904204,61546
13189,13190,group1,In_progress,2,B11604004,61551
13190,13191,group1,In_progress,2,B07A06005,61557
13191,13192,group2,In_progress,2,B09104012,61557
13192,13193,group3,In_progress,2,B08201204,61557
13193,13194,group1,In_progress,2,B09402004,61564
13194,13195,group2,In_progress,2,R11522142,61564
13195,13196,group3,In_progress,2,B09603116,61564
13196,13197,group4,In_progress,2,B05301016,61564
13197,13198,group1,In_progress,5,B09402084,61571
13198,13199,group2,In_progress,5,B10501098,61571
13199,13200,group3,In_progress,5,D05944093,61571
13200,13201,group4,In_progress,5,B07202043,61571
13201,13202,group5,In_progress,5,B09401143,61571
13202,13203,group6,In_progress,5,B10601019,61571
13203,13204,group1,In_progress,2,R10942084,61576
13204,13205,group2,In_progress,2,B10601056,61576
13205,13206,group3,In_progress,2,B11614003,61576
13206,13207,group1,In_progress,2,B11702142,61577
13207,13208,group1,In_progress,2,B08613020,61581
13208,13209,group1,In_progress,2,B11509019,61604
13209,13210,group2,In_progress,2,B11105014,61604
13210,13211,group1,In_progress,2,B09102036,61607
13211,13212,group2,In_progress,2,B09405026,61607
13212,13213,group3,In_progress,2,B10301004,61607
13213,13214,group4,In_progress,2,B09508015,61607
13214,13215,group1,In_progress,2,B10901082,61614
13215,13216,group2,In_progress,2,B08203003,61614
13216,13217,group3,In_progress,2,B08A02029,61614
13217,13218,group1,In_progress,2,B09901347,61628
13218,13219,group2,In_progress,2,B09601013,61628
13219,13220,group1,In_progress,2,B09902070,61637
13220,13221,group2,In_progress,2,B11101072,61637
13221,13222,group3,In_progress,2,B09502010,61637
13222,13223,group1,In_progress,2,B09901212,61639
13223,13224,group2,In_progress,2,B11402031,61639
13224,13225,group1,In_progress,2,B11312102,61649
13225,13226,group2,In_progress,2,B11706033,61649
13226,13227,group1,In_progress,2,B09107074,61664
13227,13228,group1,In_progress,2,R10944013,61665
13228,13229,group2,In_progress,2,B11202005,61665
13229,13230,group3,In_progress,2,B11202010,61665
13230,13231,group1,In_progress,2,B09503055,61670
13231,13232,group2,In_progress,2,B10307030,61670
13232,13233,group3,In_progress,2,B10303008,61670
13233,13234,group1,In_progress,2,B11701165,61671
13234,13235,group2,In_progress,2,B09403006,61671
13235,13236,group1,In_progress,2,B09401165,61673
13236,13237,group2,In_progress,2,B10802025,61673
13237,13238,group3,In_progress,2,B10611061,61673
13238,13239,group1,In_progress,2,B11503142,61677
13239,13240,group2,In_progress,2,B10505003,61677
13240,13241,group3,In_progress,2,D05944093,61677
13241,13242,group1,In_progress,2,R11252045,61688
13242,13243,group2,In_progress,2,B11901010,61688
13243,13244,group3,In_progress,2,B10707021,61688
13244,13245,group4,In_progress,2,B10207021,61688
13245,13246,group5,In_progress,2,R11441150,61688
13246,13247,group1,In_progress,2,F08521241,61694
13247,13248,group2,In_progress,2,R10141042,61694
13248,13249,group3,In_progress,2,B09101052,61694
13249,13250,group1,In_progress,2,R11251041,61701
13250,13251,group1,In_progress,2,B11706044,61704
13251,13252,group2,In_progress,2,B11706041,61704
13252,13253,group1,In_progress,2,B11301010,61710
13253,13254,group2,In_progress,2,R10724013,61710
13254,13255,group1,In_progress,2,B11204070,61718
13255,13256,group2,In_progress,2,B10101126,61718
13256,13257,group3,In_progress,2,B10302037,61718
13257,13258,group1,In_progress,2,R10221011,61726
13258,13259,group1,In_progress,2,F09441259,61735
13259,13260,group2,In_progress,2,B10101024,61735
13260,13261,group3,In_progress,2,B10901231,61735
13261,13262,group1,In_progress,2,B10301072,61741
13262,13263,group2,In_progress,2,B08109015,61741
13263,13264,group1,In_progress,2,B10708025,61746
13264,13265,group1,In_progress,2,B08208015,61753
13265,13266,group2,In_progress,2,B10406020,61753
13266,13267,group1,In_progress,2,B11101204,61760
13267,13268,group2,In_progress,2,B10105024,61760
13268,13269,group3,In_progress,2,B08501004,61760
13269,13270,group4,In_progress,2,B10204025,61760
13270,13271,group5,In_progress,2,B10702021,61760
13271,13272,group6,In_progress,2,B09601046,61760
13272,13273,group1,In_progress,2,B08A03039,61765
13273,13274,group1,In_progress,2,B11801109,61793
13274,13275,group2,In_progress,2,B11611072,61793
13275,13276,group3,In_progress,2,B11901072,61793
13276,13277,group1,In_progress,2,B11203137,61810
13277,13278,group2,In_progress,2,R10521026,61810
13278,13279,group1,In_progress,2,B08311019,61821
13279,13280,group2,In_progress,2,R11621231,61821
13280,13281,group3,In_progress,2,B11301019,61821
13281,13282,group4,In_progress,2,R10528023,61821
13282,13283,group1,In_progress,2,B10105034,61836
13283,13284,group2,In_progress,2,B11B02717,61836
13284,13285,group3,In_progress,2,B09403006,61836
13285,13286,group1,In_progress,5,B11302824,61844
13286,13287,group2,In_progress,5,B11504047,61844
13287,13288,group3,In_progress,5,B10902125,61844
13288,13289,group1,In_progress,2,B11101153,61869
13289,13290,group1,In_progress,2,B09507020,61875
13290,13291,group1,In_progress,2,B09107044,61890
13291,13292,group2,In_progress,2,B11701165,61890
13292,13293,group3,In_progress,2,R11941037,61890
13293,13294,group4,In_progress,2,R10521239,61890
13294,13295,group5,In_progress,2,B11901075,61890
13295,13296,group1,In_progress,2,B09A01004,61892
13296,13297,group2,In_progress,2,R11941072,61892
13297,13298,group3,In_progress,2,R11123003,61892
13298,13299,group1,In_progress,2,B11904035,61896
13299,13300,group2,In_progress,2,R09941120,61896
13300,13301,group3,In_progress,2,R11H43039,61896
13301,13302,group1,In_progress,2,B11505022,61913
13302,13303,group2,In_progress,2,B11105004,61913
13303,13304,group3,In_progress,2,B10705004,61913
13304,13305,group1,In_progress,2,B09A08003,61931
13305,13306,group2,In_progress,2,B08705024,61931
13306,13307,group1,In_progress,10,B10201259,61939
13307,13308,group2,In_progress,10,B09A04004,61939
13308,13309,group3,In_progress,10,B10401102,61939
13309,13310,group4,In_progress,10,B10106028,61939
13310,13311,group5,In_progress,10,B09901072,61939
13311,13312,group6,In_progress,10,B11703082,61939
13312,13313,group7,In_progress,10,B10705016,61939
13313,13314,group8,In_progress,10,B08202010,61939
13314,13315,group9,In_progress,10,B11901153,61939
13315,13316,group10,In_progress,10,B11604013,61939
13316,13317,group11,In_progress,10,B11801109,61939
13317,13318,group1,In_progress,2,B10701231,61941
13318,13319,group2,In_progress,2,B11202010,61941
13319,13320,group1,In_progress,2,B11402039,61966
13320,13321,group2,In_progress,2,B10102055,61966
13321,13322,group1,In_progress,2,B10502036,61971
13322,13323,group2,In_progress,2,B09401016,61971
13323,13324,group3,In_progress,2,B09108312,61971
13324,13325,group4,In_progress,2,B11404004,61971
13325,13326,group1,In_progress,2,R11442029,61981
13326,13327,group2,In_progress,2,B11401119,61981
13327,13328,group1,In_progress,2,B10302029,61986
13328,13329,group2,In_progress,2,B09501216,61986
13329,13330,group3,In_progress,2,R11940047,61986
13330,13331,group1,In_progress,2,R10943048,61992
13331,13332,group2,In_progress,2,B11508024,61992
13332,13333,group3,In_progress,2,B08703077,61992
13333,13334,group4,In_progress,2,R11121346,61992
13334,13335,group5,In_progress,2,B11702039,61992
13335,13336,group6,In_progress,2,B08109026,61992
13336,13337,group1,In_progress,5,B10203050,61997
13337,13338,group2,In_progress,5,B11103026,61997
13338,13339,group3,In_progress,5,B11601046,61997
13339,13340,group1,In_progress,2,B08611152,62009
13340,13341,group1,In_progress,2,B07401057,62039
13341,13342,group2,In_progress,2,B09904049,62039
13342,13343,group3,In_progress,2,B08902013,62039
13343,13344,group4,In_progress,2,B10708056,62039
13344,13345,group5,In_progress,2,B09A01047,62039
13345,13346,group1,In_progress,2,B11101066,62045
13346,13347,group2,In_progress,2,B09401070,62045
13347,13348,group3,In_progress,2,B11407039,62045
13348,13349,group4,In_progress,2,B07101037,62045
13349,13350,group1,In_progress,5,B11501006,62057
13350,13351,group2,In_progress,5,B09A02029,62057
13351,13352,group3,In_progress,5,B09702011,62057
13352,13353,group4,In_progress,5,B06403077,62057
13353,13354,group5,In_progress,5,B10207039,62057
13354,13355,group6,In_progress,5,B11103057,62057
13355,13356,group7,In_progress,5,B09501044,62057
13356,13357,group8,In_progress,5,R10521097,62057
13357,13358,group9,In_progress,5,B08A02039,62057
13358,13359,group10,In_progress,5,R11947039,62057
13359,13360,group11,In_progress,5,B09501808,62057
13360,13361,group12,In_progress,5,B11201066,62057
13361,13362,group1,In_progress,2,B10501240,62076
13362,13363,group2,In_progress,2,B05301016,62076
13363,13364,group1,In_progress,2,B11402016,62083
13364,13365,group2,In_progress,2,B09A08053,62083
13365,13366,group1,In_progress,2,R11H42070,62085
13366,13367,group2,In_progress,2,B08505016,62085
13367,13368,group3,In_progress,2,R11A27057,62085
13368,13369,group1,In_progress,2,B11501018,62090
13369,13370,group1,In_progress,5,R10A22055,62095
13370,13371,group2,In_progress,5,B11617020,62095
13371,13372,group3,In_progress,5,B10A02033,62095
13372,13373,group4,In_progress,5,B09901216,62095
13373,13374,group1,In_progress,2,R11941024,62106
13374,13375,group2,In_progress,2,B09402033,62106
13375,13376,group3,In_progress,2,B11618015,62106
13376,13377,group4,In_progress,2,B11401212,62106
13377,13378,group1,In_progress,2,B11202125,62109
13378,13379,group2,In_progress,2,B11612106,62109
13379,13380,group1,In_progress,2,B10801043,62110
13380,13381,group2,In_progress,2,R11H44012,62110
13381,13382,group1,In_progress,2,B11402127,62124
13382,13383,group2,In_progress,2,B09607052,62124
13383,13384,group1,In_progress,2,B10201015,62127
13384,13385,group2,In_progress,2,R11523012,62127
13385,13386,group3,In_progress,2,B11702036,62127
13386,13387,group1,In_progress,2,B10505004,62133
13387,13388,group2,In_progress,2,R11221241,62133
13388,13389,group3,In_progress,2,B11502217,62133
13389,13390,group4,In_progress,2,B12111231,62133
13390,13391,group5,In_progress,2,B10504009,62133
13391,13392,group6,In_progress,2,B09A03038,62133
13392,13393,group1,In_progress,2,B10601019,62139
13393,13394,group2,In_progress,2,B10301241,62139
13394,13395,group3,In_progress,2,B11505055,62139
13395,13396,group1,In_progress,2,B10701004,62140
13396,13397,group2,In_progress,2,B09602605,62140
13397,13398,group3,In_progress,2,B10601019,62140
13398,13399,group1,In_progress,5,B11611060,62141
13399,13400,group2,In_progress,5,B08101168,62141
13400,13401,group3,In_progress,5,B10107A03,62141
13401,13402,group1,In_progress,2,F09444004,62143
13402,13403,group2,In_progress,2,B11502125,62143
13403,13404,group3,In_progress,2,B11405022,62143
13404,13405,group1,In_progress,2,R09942142,62145
13405,13406,group1,In_progress,2,B11203009,62149
13406,13407,group2,In_progress,2,B11401043,62149
13407,13408,group3,In_progress,2,B11605014,62149
13408,13409,group4,In_progress,2,B09401204,62149
13409,13410,group5,In_progress,2,B09402087,62149
13410,13411,group1,In_progress,5,B11617039,62153
13411,13412,group2,In_progress,5,B11703152,62153
13412,13413,group3,In_progress,5,B10706033,62153
13413,13414,group1,In_progress,2,B11506023,62172
13414,13415,group1,In_progress,2,B10307030,62179
13415,13416,group2,In_progress,2,B11402083,62179
13416,13417,group3,In_progress,2,B11700015,62179
13417,13418,group1,In_progress,2,B09303044,62196
13418,13419,group2,In_progress,2,R09B23118,62196
13419,13420,group1,In_progress,2,B10904051,62198
13420,13421,group2,In_progress,2,B10406020,62198
13421,13422,group3,In_progress,2,B11611004,62198
13422,13423,group4,In_progress,2,B10401046,62198
13423,13424,group5,In_progress,2,B10100027,62198
13424,13425,group6,In_progress,2,B11611070,62198
13425,13426,group1,In_progress,2,R11521101,62208
13426,13427,group1,In_progress,2,B10704035,62217
13427,13428,group2,In_progress,2,R11941072,62217
13428,13429,group1,In_progress,2,B11701A01,62219
13429,13430,group2,In_progress,2,B09307210,62219
13430,13431,group1,In_progress,2,B10301004,62240
13431,13432,group2,In_progress,2,B09402033,62240
13432,13433,group1,In_progress,2,B11611001,62272
13433,13434,group1,In_progress,2,B09704081,62274
13434,13435,group2,In_progress,2,B09603044,62274
13435,13436,group3,In_progress,2,B10201159,62274
13436,13437,group4,In_progress,2,B10601011,62274
13437,13438,group5,In_progress,2,B09308015,62274
13438,13439,group6,In_progress,2,B10406035,62274
13439,13440,group1,In_progress,2,B11502011,62285
13440,13441,group2,In_progress,2,B09502106,62285
13441,13442,group3,In_progress,2,B11201045,62285
13442,13443,group1,In_progress,2,B11401168,62300
13443,13444,group2,In_progress,2,B10705060,62300
13444,13445,group3,In_progress,2,B11508015,62300
13445,13446,group1,In_progress,2,B11407057,62304
13446,13447,group2,In_progress,2,B11404081,62304
13447,13448,group3,In_progress,2,D03945015,62304
13448,13449,group4,In_progress,2,B10604070,62304
13449,13450,group5,In_progress,2,B10202039,62304
13450,13451,group1,In_progress,2,R11942109,62305
13451,13452,group2,In_progress,2,B09402083,62305
13452,13453,group3,In_progress,2,B10103038,62305
13453,13454,group1,In_progress,5,B10408024,62321
13454,13455,group2,In_progress,5,B10401025,62321
13455,13456,group3,In_progress,5,B10502261,62321
13456,13457,group4,In_progress,5,B11401037,62321
13457,13458,group1,In_progress,2,B11201141,62362
13458,13459,group2,In_progress,2,B09405009,62362
13459,13460,group3,In_progress,2,B11901066,62362
13460,13461,group1,In_progress,5,B09101052,62376
13461,13462,group2,In_progress,5,R10621102,62376
13462,13463,group3,In_progress,5,B10301109,62376
13463,13464,group1,In_progress,2,B11101006,62377
13464,13465,group1,In_progress,2,B10A03082,62387
13465,13466,group2,In_progress,2,B10407019,62387
13466,13467,group1,In_progress,2,B09602159,62397
13467,13468,group2,In_progress,2,D05941204,62397
13468,13469,group3,In_progress,2,B09502119,62397
13469,13470,group1,In_progress,2,B10201045,62400
13470,13471,group2,In_progress,2,B09A01047,62400
13471,13472,group3,In_progress,2,R11941068,62400
13472,13473,group4,In_progress,2,B10A02083,62400
13473,13474,group5,In_progress,2,R09421143,62400
13474,13475,group1,In_progress,2,B08301109,62409
13475,13476,group2,In_progress,2,B11400015,62409
13476,13477,group3,In_progress,2,B09404034,62409
13477,13478,group4,In_progress,2,B08613045,62409
13478,13479,group5,In_progress,2,B11309007,62409
13479,13480,group1,In_progress,2,D01941041,62410
13480,13481,group1,In_progress,2,B08202142,62419
13481,13482,group2,In_progress,2,B09701168,62419
13482,13483,group3,In_progress,2,B11207052,62419
13483,13484,group4,In_progress,2,B07204004,62419
13484,13485,group1,In_progress,2,R10943022,62441
13485,13486,group1,In_progress,2,B11409007,62448
13486,13487,group2,In_progress,2,B10207A03,62448
13487,13488,group3,In_progress,2,B08306028,62448
13488,13489,group1,In_progress,2,B10208015,62465
13489,13490,group2,In_progress,2,B11205035,62465
13490,13491,group1,In_progress,2,B11201165,62466
13491,13492,group1,In_progress,2,B08702010,62478
13492,13493,group2,In_progress,2,B10502036,62478
13493,13494,group1,In_progress,2,B09A05004,62509
13494,13495,group1,In_progress,2,B11H01204,62512
13495,13496,group2,In_progress,2,B09307039,62512
13496,13497,group1,In_progress,2,R11641039,62514
13497,13498,group1,In_progress,2,B09305028,62530
13498,13499,group2,In_progress,2,R11626015,62530
13499,13500,group3,In_progress,2,R11224011,62530
13500,13501,group4,In_progress,2,B10503032,62530
13501,13502,group5,In_progress,2,B10305004,62530
13502,13503,group6,In_progress,2,R07222034,62530
13503,13504,group1,In_progress,2,R10722039,62531
13504,13505,group2,In_progress,2,B10501153,62531
13505,13506,group3,In_progress,2,B11602009,62531
13506,13507,group4,In_progress,2,B10306035,62531
13507,13508,group5,In_progress,2,B10A01012,62531
13508,13509,group1,In_progress,2,B10906023,62542
13509,13510,group2,In_progress,2,B10304013,62542
13510,13511,group3,In_progress,2,B09702208,62542
13511,13512,group4,In_progress,2,B10202605,62542
13512,13513,group1,In_progress,2,B11705035,62578
13513,13514,group2,In_progress,2,B11H03042,62578
13514,13515,group3,In_progress,2,B10303042,62578
13515,13516,group1,In_progress,2,B11B03022,62589
13516,13517,group2,In_progress,2,B09901053,62589
13517,13518,group1,In_progress,2,B09702011,62625
13518,13519,group2,In_progress,2,B11401092,62625
13519,13520,group3,In_progress,2,B10107020,62625
13520,13521,group1,In_progress,2,B10305004,62650
13521,13522,group2,In_progress,2,B11102037,62650
13522,13523,group3,In_progress,2,B09902605,62650
13523,13524,group4,In_progress,2,B10204004,62650
13524,13525,group1,In_progress,5,B10602091,62682
13525,13526,group2,In_progress,5,B08803050,62682
13526,13527,group3,In_progress,5,B11501066,62682
13527,13528,group1,In_progress,2,B09507019,62688
13528,13529,group1,In_progress,2,B11302717,62696
13529,13530,group2,In_progress,2,B08705022,62696
13530,13531,group3,In_progress,2,B11H04038,62696
13531,13532,group4,In_progress,2,B09103038,62696
13532,13533,group1,In_progress,2,B09502025,62712
13533,13534,group1,In_progress,2,F09543006,62724
13534,13535,group2,In_progress,2,B10104015,62724
13535,13536,group1,In_progress,2,B10501070,62726
13536,13537,group2,In_progress,2,B09405005,62726
13537,13538,group1,In_progress,2,R10941025,62728
13538,13539,group2,In_progress,2,B07A02039,62728
13539,13540,group1,In_progress,2,B08803076,62746
13540,13541,group1,In_progress,2,B10502005,62761
13541,13542,group2,In_progress,2,B10402010,62761
13542,13543,group3,In_progress,2,B08A09019,62761
13543,13544,group1,In_progress,2,B10105034,62773
13544,13545,group2,In_progress,2,B11601006,62773
13545,13546,group3,In_progress,2,B09602159,62773
13546,13547,group1,In_progress,2,R10941029,62783
13547,13548,group1,In_progress,2,B10702021,62788
13548,13549,group2,In_progress,2,B11901072,62788
13549,13550,group3,In_progress,2,B11101043,62788
13550,13551,group4,In_progress,2,B09308006,62788
13551,13552,group5,In_progress,2,R10527022,62788
13552,13553,group1,In_progress,2,R11924016,62796
13553,13554,group2,In_progress,2,B11305022,62796
13554,13555,group3,In_progress,2,B10501309,62796
13555,13556,group4,In_progress,2,R11922027,62796
13556,13557,group1,In_progress,2,B09908025,62800
13557,13558,group2,In_progress,2,B10204025,62800
13558,13559,group1,In_progress,2,B11611111,62805
13559,13560,group2,In_progress,2,B08804081,62805
13560,13561,group1,In_progress,2,B09607036,62833
13561,13562,group2,In_progress,2,B08A02010,62833
13562,13563,group3,In_progress,2,B08301003,62833
13563,13564,group4,In_progress,2,B08310011,62833
13564,13565,group5,In_progress,2,R10521029,62833
13565,13566,group1,In_progress,2,R11H44013,62836
13566,13567,group1,In_progress,5,R10443049,62850
13567,13568,group2,In_progress,5,B11501016,62850
13568,13569,group3,In_progress,5,B10601001,62850
13569,13570,group1,In_progress,2,R10620016,62869
13570,13571,group2,In_progress,2,B10400039,62869
13571,13572,group1,In_progress,2,B08501150,62876
13572,13573,group1,In_progress,2,R11122109,62886
13573,13574,group2,In_progress,2,B11103057,62886
13574,13575,group1,In_progress,5,B10604013,62887
13575,13576,group2,In_progress,5,B08101037,62887
13576,13577,group3,In_progress,5,R10224025,62887
13577,13578,group1,In_progress,2,R10521A01,62899
13578,13579,group2,In_progress,2,B10701053,62899
13579,13580,group3,In_progress,2,B11105036,62899
13580,13581,group1,In_progress,2,B11407022,62908
13581,13582,group2,In_progress,2,B09901165,62908
13582,13583,group1,In_progress,2,B08612115,62913
13583,13584,group2,In_progress,2,B11304016,62913
13584,13585,group3,In_progress,2,R11521046,62913
13585,13586,group4,In_progress,2,B09901150,62913
13586,13587,group5,In_progress,2,B11305022,62913
13587,13588,group1,In_progress,2,B09901111,62932
13588,13589,group2,In_progress,2,R11941022,62932
13589,13590,group3,In_progress,2,B11508024,62932
13590,13591,group1,In_progress,2,B10611052,62936
13591,13592,group2,In_progress,2,B08202027,62936
13592,13593,group1,In_progress,2,R09942150,62945
13593,13594,group2,In_progress,2,R11325016,62945
13594,13595,group3,In_progress,2,B09102010,62945
13595,13596,group1,In_progress,2,B08A01159,62951
13596,13597,group2,In_progress,2,B10309026,62951
13597,13598,group3,In_progress,2,B08102119,62951
13598,13599,group4,In_progress,2,B09101207,62951
13599,13600,group5,In_progress,2,B08301056,62951
13600,13601,group1,In_progress,2,R11521072,62955
13601,13602,group2,In_progress,2,B11H02339,62955
13602,13603,group1,In_progress,2,B11H01039,62965
13603,13604,group2,In_progress,2,B10102208,62965
13604,13605,group1,In_progress,2,B10202019,63030
13605,13606,group2,In_progress,2,R09943055,63030
13606,13607,group1,In_progress,2,R07224017,63039
13607,13608,group2,In_progress,2,B10602151,63039
13608,13609,group3,In_progress,2,B09701042,63039
13609,13610,group1,In_progress,5,R10942033,63044
13610,13611,group2,In_progress,5,D05945004,63044
13611,13612,group3,In_progress,5,B10606028,63044
13612,13613,group4,In_progress,5,B11908004,63044
13613,13614,group1,In_progress,2,B11403042,63052
13614,13615,group2,In_progress,2,B09407039,63052
13615,13616,group1,In_progress,2,B09602010,63059
13616,13617,group2,In_progress,2,B09102006,63059
13617,13618,group3,In_progress,2,B10501143,63059
13618,13619,group4,In_progress,2,R11642339,63059
13619,13620,group5,In_progress,2,B09901108,63059
13620,13621,group6,In_progress,2,B08506028,63059
13621,13622,group1,In_progress,2,B10307020,63099
13622,13623,group2,In_progress,2,D05941097,63099
13623,13624,group3,In_progress,2,R10721026,63099
13624,13625,group1,In_progress,2,R11252126,63102
13625,13626,group2,In_progress,2,B11605039,63102
13626,13627,group3,In_progress,2,B09307039,63102
13627,13628,group4,In_progress,2,B09301102,63102
13628,13629,group1,In_progress,2,B10601029,63123
13629,13630,group2,In_progress,2,B10400027,63123
13630,13631,group3,In_progress,2,B11203050,63123
13631,13632,group1,In_progress,2,R10148015,63140
13632,13633,group2,In_progress,2,R10941048,63140
13633,13634,group3,In_progress,2,B11610027,63140
13634,13635,group1,In_progress,2,R11941057,63141
13635,13636,group2,In_progress,2,B09A09021,63141
13636,13637,group3,In_progress,2,B08501046,63141
13637,13638,group1,In_progress,2,B08103022,63148
13638,13639,group2,In_progress,2,B10203035,63148
13639,13640,group1,In_progress,2,B10A03038,63170
13640,13641,group2,In_progress,2,R11922605,63170
13641,13642,group1,In_progress,2,B05305039,63201
13642,13643,group2,In_progress,2,R11A21024,63201
13643,13644,group1,In_progress,2,B11807039,63220
13644,13645,group2,In_progress,2,B10401025,63220
13645,13646,group3,In_progress,2,B10307054,63220
13646,13647,group1,In_progress,2,B08804093,63224
13647,13648,group2,In_progress,2,B08501216,63224
13648,13649,group3,In_progress,2,B10802605,63224
13649,13650,group4,In_progress,2,B11104034,63224
13650,13651,group1,In_progress,2,B09905014,63244
13651,13652,group2,In_progress,2,R11221001,63244
13652,13653,group3,In_progress,2,B09A05004,63244
13653,13654,group1,In_progress,2,B11401119,63268
13654,13655,group1,In_progress,2,B11107022,63277
13655,13656,group2,In_progress,2,F10941025,63277
13656,13657,group1,In_progress,2,R10521043,63280
13657,13658,group1,In_progress,2,B10102208,63295
13658,13659,group2,In_progress,2,B08506005,63295
13659,13660,group3,In_progress,2,B10603008,63295
13660,13661,group1,In_progress,2,B09901109,63302
13661,13662,group2,In_progress,2,B08708025,63302
13662,13663,group3,In_progress,2,B10407036,63302
13663,13664,group4,In_progress,2,B11311016,63302
13664,13665,group5,In_progress,2,R10221044,63302
13665,13666,group6,In_progress,2,R11441109,63302
13666,13667,group1,In_progress,2,F07444070,63303
13667,13668,group2,In_progress,2,B10701346,63303
13668,13669,group3,In_progress,2,B11501140,63303
13669,13670,group4,In_progress,2,B08501259,63303
13670,13671,group1,In_progress,2,R11525009,63319
13671,13672,group2,In_progress,2,B09602125,63319
13672,13673,group3,In_progress,2,B08503057,63319
13673,13674,group4,In_progress,2,B10901365,63319
13674,13675,group5,In_progress,2,B11305022,63319
13675,13676,group6,In_progress,2,B09303003,63319
13676,13677,group1,In_progress,2,B09702638,63330
13677,13678,group2,In_progress,2,B08A02025,63330
13678,13679,group3,In_progress,2,B09401016,63330
13679,13680,group4,In_progress,2,B10204034,63330
13680,13681,group1,In_progress,2,B10A03077,63350
13681,13682,group1,In_progress,2,B08801022,63351
13682,13683,group2,In_progress,2,B11102021,63351
13683,13684,group1,In_progress,2,B10502036,63352
13684,13685,group2,In_progress,2,B10802043,63352
13685,13686,group1,In_progress,2,B10302022,63362
